fecha,Causas externas de morbilidad y de mortalidad,COVID-19,Tumores [Neoplasias],"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema circulatorio ,Enfermedades del sistema genitourinario,Enfermedades del sistema respiratorio ,Trastornos mentales y del comportamiento,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del sistema nervioso central,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ","Malformaciones congénitas, deformidades y anomalías cromosómicas","Embarazo, parto y puerperio",Ciertas afecciones originadas en el período perinatal,Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Códigos para propósitos especiales
2019-09-24,20,0,85,17,85,14,49,10,5,1,10,13,25,3,2,3,0,3,0,0,0
2019-09-25,20,0,67,14,84,12,56,4,11,0,13,11,27,0,3,0,0,2,0,0,0
2019-09-26,17,0,76,10,69,6,40,12,4,0,13,8,22,3,2,1,0,3,0,0,0
2019-09-27,17,0,66,12,75,12,46,11,4,1,16,15,15,3,2,2,0,2,0,0,0
2019-09-28,23,0,86,17,80,10,37,4,8,1,14,12,19,2,3,2,0,0,0,0,0
2019-09-29,31,0,71,10,90,4,42,10,7,3,16,13,26,3,5,3,0,3,0,0,0
2019-09-30,18,0,77,17,68,6,38,10,7,1,10,18,22,0,1,2,0,1,0,1,0
2019-10-01,24,0,71,15,84,17,32,6,5,1,8,7,29,3,1,5,0,1,0,0,0
2019-10-02,16,0,69,18,78,6,50,5,5,3,15,17,14,4,3,2,0,0,0,0,0
2019-10-03,15,0,66,9,85,3,45,3,8,3,9,13,22,1,2,2,0,3,0,0,0
2019-10-04,15,0,79,18,75,15,46,10,8,1,12,10,25,4,2,0,0,1,0,0,0
2019-10-05,23,0,65,9,80,16,52,9,10,1,11,7,24,3,1,0,0,2,0,0,0
2019-10-06,30,0,68,14,97,8,48,5,5,2,11,13,21,3,2,3,0,1,0,0,0
2019-10-07,18,0,83,13,69,14,44,10,10,3,15,14,24,1,2,1,0,2,0,0,0
2019-10-08,21,0,106,20,70,15,43,2,5,4,15,15,20,2,1,2,0,3,0,0,0
2019-10-09,21,0,86,11,69,6,44,10,6,2,13,11,27,1,0,3,0,7,0,0,0
2019-10-10,26,0,57,14,81,11,30,5,6,3,13,16,29,2,3,6,1,3,0,0,0
2019-10-11,19,0,60,12,67,9,33,8,6,3,5,9,19,1,1,0,0,2,0,0,0
2019-10-12,23,0,81,13,69,9,39,6,6,0,14,10,18,1,3,0,0,2,0,0,0
2019-10-13,26,0,58,11,65,16,41,4,8,0,9,16,20,5,2,2,0,3,0,0,0
2019-10-14,21,0,87,13,84,8,42,7,13,2,11,14,19,2,4,1,0,2,0,0,0
2019-10-15,14,0,84,7,84,9,47,6,6,2,2,5,20,5,2,3,0,3,0,0,0
2019-10-16,26,0,62,11,70,3,34,3,4,2,7,13,22,4,0,2,0,0,0,0,0
2019-10-17,18,0,65,15,76,8,50,4,6,2,9,10,22,4,3,2,0,1,0,0,0
2019-10-18,13,0,77,7,74,7,35,4,7,3,13,3,28,6,4,2,0,0,0,0,0
2019-10-19,22,0,67,13,93,5,33,11,4,1,12,12,21,0,3,1,0,0,0,0,0
2019-10-20,38,0,79,8,68,10,39,6,6,0,9,14,17,1,1,0,0,2,0,0,0
2019-10-21,23,0,68,9,79,12,46,5,2,1,11,11,15,3,4,0,0,1,0,0,0
2019-10-22,22,0,73,15,97,8,39,5,5,2,5,7,26,1,4,4,0,3,0,0,0
2019-10-23,16,0,78,12,76,8,41,4,7,3,13,2,28,2,3,1,0,1,0,0,0
2019-10-24,14,0,75,11,79,7,46,8,8,0,11,7,11,2,1,0,0,0,0,0,0
2019-10-25,19,0,64,12,70,6,33,3,4,0,6,10,14,5,1,1,0,4,0,0,0
2019-10-26,23,0,82,15,63,8,45,3,9,0,7,11,26,0,3,1,0,0,0,0,0
2019-10-27,23,0,87,7,62,14,48,3,1,3,7,10,26,1,3,1,0,1,0,0,0
2019-10-28,26,0,61,15,73,4,37,5,8,2,10,9,29,3,2,2,0,3,0,0,0
2019-10-29,29,0,96,9,70,19,39,2,7,0,7,9,15,5,2,2,0,3,0,0,0
2019-10-30,14,0,75,17,89,15,29,7,4,0,9,9,17,0,3,1,0,3,0,0,0
2019-10-31,21,0,79,7,85,12,33,8,5,1,9,12,15,4,1,2,0,1,0,0,0
2019-11-01,32,0,62,15,70,4,24,6,5,0,7,8,18,4,4,3,0,0,0,0,0
2019-11-02,16,0,73,12,82,9,30,9,9,1,12,14,24,1,4,1,0,0,0,0,0
2019-11-03,17,0,82,13,75,13,26,4,9,2,12,6,22,4,2,0,0,3,0,0,0
2019-11-04,24,0,68,9,58,8,32,9,6,1,5,7,19,1,0,2,0,2,0,0,0
2019-11-05,25,0,64,8,75,9,32,5,3,0,13,11,17,2,3,1,0,1,0,0,0
2019-11-06,19,0,70,10,86,9,39,5,5,1,12,5,20,2,1,1,0,1,0,0,0
2019-11-07,20,0,80,15,75,11,44,6,5,2,10,6,22,2,1,2,0,1,0,0,0
2019-11-08,24,0,84,11,78,12,42,7,10,0,7,8,21,4,2,1,0,2,0,0,0
2019-11-09,34,0,81,7,87,14,42,5,6,2,10,11,25,1,1,3,0,0,0,0,0
2019-11-10,27,0,78,11,70,13,30,4,7,3,11,6,20,2,2,1,0,4,0,0,0
2019-11-11,27,0,69,18,68,10,43,4,4,0,11,15,22,2,2,1,0,0,0,0,0
2019-11-12,19,0,61,7,72,8,38,12,5,2,17,12,22,2,2,1,0,0,0,0,0
2019-11-13,20,0,80,8,73,5,32,8,10,0,12,10,16,6,2,0,0,2,0,0,0
2019-11-14,17,0,72,7,69,8,37,5,5,1,10,9,25,2,0,4,0,2,0,0,0
2019-11-15,26,0,81,8,72,5,35,8,11,3,8,11,19,2,3,2,0,1,0,0,0
2019-11-16,22,0,68,16,73,11,27,11,5,1,10,12,21,2,2,3,0,2,0,0,0
2019-11-17,28,0,71,7,79,17,35,7,6,3,12,11,17,1,4,1,0,0,0,0,0
2019-11-18,16,0,76,10,75,6,28,9,9,2,8,10,23,2,3,1,1,0,0,0,0
2019-11-19,25,0,78,10,66,12,45,5,6,0,6,10,25,3,5,1,0,3,0,0,0
2019-11-20,33,0,74,9,72,12,42,5,4,3,11,18,22,2,3,1,0,3,0,0,0
2019-11-21,17,0,78,14,77,6,38,9,7,3,11,12,30,0,3,0,0,2,0,0,0
2019-11-22,21,0,73,13,80,8,27,4,7,0,9,5,18,2,0,1,0,4,0,0,0
2019-11-23,22,0,65,9,77,10,40,5,7,1,5,12,10,0,2,3,0,0,0,0,0
2019-11-24,22,0,63,8,66,7,40,8,10,1,8,7,16,2,1,1,0,3,0,0,0
2019-11-25,29,0,71,7,61,10,35,1,3,2,6,5,18,2,2,0,0,2,0,0,0
2019-11-26,21,0,79,9,69,13,26,10,7,2,5,8,15,3,2,1,0,0,0,0,0
2019-11-27,24,0,90,10,59,6,22,4,8,2,13,2,24,4,2,2,0,1,0,0,0
2019-11-28,28,0,81,11,67,9,24,2,6,2,6,12,22,1,0,7,0,2,0,0,0
2019-11-29,19,0,90,10,81,6,36,3,8,0,13,11,23,6,0,2,0,2,0,0,0
2019-11-30,37,0,67,15,68,3,36,6,7,0,10,9,15,2,4,3,0,1,0,0,0
2019-12-01,46,0,79,8,74,6,24,4,6,3,14,16,21,2,1,1,0,2,0,0,0
2019-12-02,22,0,69,3,90,7,31,7,5,1,6,6,23,2,1,2,0,1,0,0,0
2019-12-03,17,0,80,6,65,5,33,14,2,2,9,13,21,3,0,1,0,3,0,0,0
2019-12-04,21,0,81,11,70,11,36,6,4,1,11,6,16,2,1,2,0,0,0,0,1
2019-12-05,15,0,78,10,72,11,32,2,5,1,7,16,17,6,1,0,0,1,0,0,0
2019-12-06,21,0,77,12,52,10,32,7,8,0,9,12,18,1,1,2,0,2,0,0,0
2019-12-07,23,0,67,12,67,8,31,3,4,0,13,10,15,2,2,2,0,0,0,0,0
2019-12-08,36,0,57,11,64,9,28,5,2,0,9,8,18,1,1,1,0,1,0,0,0
2019-12-09,20,0,73,14,66,10,27,6,5,1,3,11,21,2,1,2,0,3,0,0,0
2019-12-10,52,0,60,6,58,15,37,2,6,2,10,8,12,3,1,1,0,4,0,0,0
2019-12-11,22,0,99,14,68,9,27,6,7,1,12,10,19,4,0,1,0,2,0,0,0
2019-12-12,19,0,79,14,70,9,27,3,5,1,14,6,24,2,0,1,0,0,0,0,0
2019-12-13,21,0,86,10,67,9,40,5,10,0,12,8,20,1,0,1,0,0,0,0,0
2019-12-14,22,0,59,4,56,10,27,6,6,3,6,7,22,2,3,2,0,2,0,0,0
2019-12-15,15,0,62,8,62,7,28,8,7,2,8,9,19,0,5,3,0,1,0,0,0
2019-12-16,19,0,67,13,54,15,36,5,5,3,7,12,28,4,2,1,0,0,0,0,0
2019-12-17,23,0,71,5,68,10,38,6,5,2,10,11,28,4,0,4,0,6,0,0,0
2019-12-18,13,0,81,12,70,8,27,6,4,2,11,4,19,1,3,5,0,0,0,0,0
2019-12-19,14,0,70,10,72,8,42,5,11,1,12,14,11,1,1,1,0,3,0,0,0
2019-12-20,21,0,72,9,59,11,31,8,5,3,11,11,18,4,3,1,0,1,0,0,0
2019-12-21,25,0,77,9,70,8,36,3,3,1,10,12,21,2,0,2,0,1,0,0,0
2019-12-22,28,0,69,10,69,7,30,7,7,1,14,7,17,2,4,2,0,3,0,0,0
2019-12-23,19,0,75,9,66,9,40,6,5,1,6,18,11,3,2,2,0,1,0,0,0
2019-12-24,17,0,92,8,58,4,32,7,9,1,14,11,24,1,1,5,0,2,0,0,0
2019-12-25,30,0,84,16,50,9,29,2,6,2,11,3,18,0,2,1,0,1,0,0,0
2019-12-26,11,0,70,12,72,11,36,3,7,1,11,4,15,3,3,1,0,1,0,0,0
2019-12-27,20,0,61,9,55,5,21,6,5,1,8,6,22,1,2,0,0,2,0,0,0
2019-12-28,18,0,54,13,43,4,25,10,6,3,10,5,25,0,0,0,0,2,0,0,0
2019-12-29,18,0,65,12,65,7,21,6,7,3,7,7,19,4,1,1,0,2,0,0,0
2019-12-30,29,0,65,4,69,8,29,10,7,1,8,11,14,3,1,3,0,1,0,0,0
2019-12-31,30,0,58,12,68,16,33,8,5,2,9,15,16,4,1,1,0,5,0,0,0
2020-01-01,52,0,78,6,77,12,36,4,8,3,9,11,16,1,2,2,0,0,0,0,0
2020-01-02,22,0,66,8,80,5,34,8,6,2,13,17,25,2,1,1,0,1,0,0,0
2020-01-03,26,0,84,9,81,18,35,5,6,1,15,8,30,3,1,1,0,1,0,0,0
2020-01-04,18,0,81,10,85,7,37,8,10,0,7,17,20,4,0,4,0,6,0,0,0
2020-01-05,22,0,68,12,79,15,42,4,4,0,12,6,19,1,0,0,0,1,0,0,0
2020-01-06,23,0,97,8,75,9,31,10,9,2,18,8,18,3,0,0,0,1,0,0,0
2020-01-07,15,0,85,15,61,10,34,13,6,2,8,7,17,2,0,2,0,0,1,0,0
2020-01-08,21,0,87,7,58,15,35,7,12,0,12,13,18,2,3,2,0,0,0,0,0
2020-01-09,19,0,71,13,67,8,35,2,8,0,12,10,28,3,4,4,0,3,0,0,0
2020-01-10,25,0,93,11,77,10,23,4,9,3,13,6,24,1,1,0,0,0,0,0,0
2020-01-11,26,0,88,13,57,10,38,6,11,3,13,9,22,3,3,1,0,2,0,0,0
2020-01-12,30,0,64,12,70,9,32,5,3,2,8,19,19,4,0,0,0,1,0,0,0
2020-01-13,25,0,71,12,83,11,46,7,4,2,9,14,15,3,4,2,0,4,0,0,0
2020-01-14,14,0,78,11,63,7,32,5,3,1,19,7,30,3,0,2,0,2,0,0,0
2020-01-15,22,0,95,7,66,12,34,5,11,3,10,11,18,2,2,1,0,1,0,0,0
2020-01-16,15,0,88,14,53,6,27,8,4,2,6,13,19,1,1,2,0,2,0,0,0
2020-01-17,35,0,89,10,69,12,30,10,2,0,16,10,16,3,4,0,0,3,0,0,0
2020-01-18,27,0,85,9,86,11,21,10,7,1,15,13,26,0,5,0,0,1,0,0,0
2020-01-19,31,0,70,10,67,9,26,5,7,2,14,14,19,3,1,3,0,2,0,0,0
2020-01-20,18,0,66,11,60,12,32,8,3,2,9,10,17,0,3,2,0,0,0,0,0
2020-01-21,28,0,83,9,63,10,32,5,9,3,22,8,17,2,1,2,0,3,0,0,0
2020-01-22,20,0,78,9,64,16,35,10,5,2,7,7,25,3,3,1,0,2,0,0,0
2020-01-23,22,0,76,11,57,14,25,5,8,1,12,11,21,3,2,2,0,1,0,0,0
2020-01-24,23,0,85,12,56,8,22,7,6,0,10,6,24,2,1,2,0,3,0,0,0
2020-01-25,22,0,77,8,72,10,34,12,7,0,10,12,21,4,2,1,0,2,0,0,0
2020-01-26,32,0,75,12,63,11,40,7,6,2,15,7,17,1,3,1,0,1,0,0,0
2020-01-27,19,0,74,7,80,15,33,6,6,1,13,15,33,3,3,1,1,4,0,0,0
2020-01-28,24,0,63,13,73,11,29,7,9,0,16,9,29,5,1,2,0,1,0,0,0
2020-01-29,18,0,77,8,65,7,41,4,8,1,8,14,17,3,2,5,0,0,0,0,0
2020-01-30,19,0,92,5,55,12,26,4,3,0,15,11,17,3,2,3,1,2,1,0,0
2020-01-31,24,0,73,4,64,13,43,4,7,2,6,12,20,4,2,0,0,1,0,0,0
2020-02-01,27,0,81,11,60,9,27,5,7,0,9,14,32,10,1,2,0,2,0,0,0
2020-02-02,28,0,58,9,57,8,18,5,8,0,8,13,23,2,0,0,0,2,0,0,0
2020-02-03,21,0,71,13,63,9,31,7,4,1,17,14,23,4,1,4,0,3,0,0,0
2020-02-04,15,0,99,12,56,8,32,5,5,2,9,8,20,4,0,1,0,0,0,0,0
2020-02-05,22,0,70,10,67,17,24,4,4,2,10,9,20,3,3,7,0,0,0,0,0
2020-02-06,18,0,66,14,66,7,36,4,9,2,11,3,19,4,0,2,0,3,0,0,0
2020-02-07,21,0,75,9,77,8,32,7,9,4,16,16,24,1,0,1,0,1,0,0,0
2020-02-08,31,0,72,16,47,17,37,3,5,2,10,10,14,2,0,0,0,1,0,0,0
2020-02-09,28,0,87,12,83,11,37,12,5,1,9,11,24,1,1,1,0,1,0,0,0
2020-02-10,23,0,82,5,63,10,29,6,4,2,12,9,26,2,2,0,0,0,0,0,0
2020-02-11,18,0,74,10,69,4,21,4,5,5,8,10,34,1,2,1,0,2,0,0,0
2020-02-12,19,0,72,11,62,14,19,5,12,3,12,10,16,1,1,1,0,0,0,0,0
2020-02-13,24,0,81,5,57,11,23,11,7,1,5,10,23,3,0,4,0,1,0,0,0
2020-02-14,12,0,77,9,64,7,27,3,7,0,3,11,21,3,0,3,0,1,0,0,0
2020-02-15,35,0,66,13,56,9,33,7,4,1,14,14,28,4,0,2,0,1,0,0,0
2020-02-16,24,0,87,13,69,5,32,4,6,0,16,9,33,3,2,1,0,1,0,0,0
2020-02-17,21,0,70,11,76,7,27,10,6,1,14,7,26,0,2,3,0,3,0,0,0
2020-02-18,20,0,72,10,70,18,27,6,9,3,9,5,22,2,4,1,0,1,0,0,0
2020-02-19,19,0,69,14,55,9,29,6,4,0,8,9,23,3,2,1,0,1,0,0,0
2020-02-20,21,0,74,13,73,8,29,5,3,1,12,8,22,2,2,2,0,1,0,0,0
2020-02-21,22,0,70,8,70,11,27,2,4,0,9,6,25,2,2,1,0,3,0,0,0
2020-02-22,40,0,65,6,75,10,41,6,7,1,13,8,10,0,0,0,0,1,0,0,0
2020-02-23,24,0,70,8,54,9,27,3,8,2,13,13,26,2,2,2,0,0,0,0,0
2020-02-24,22,0,56,10,63,9,29,4,7,3,11,7,20,2,4,0,0,2,0,0,0
2020-02-25,17,0,79,9,63,6,22,7,8,5,2,14,23,1,4,3,0,2,0,0,0
2020-02-26,21,0,89,7,52,8,29,5,4,3,8,7,17,4,1,3,0,0,0,0,0
2020-02-27,19,0,74,10,66,10,21,5,6,2,12,8,26,0,2,0,0,3,0,0,0
2020-02-28,19,0,79,10,56,14,20,4,4,2,8,9,30,3,3,2,0,2,0,0,0
2020-02-29,31,0,73,13,78,13,35,4,6,1,15,14,13,1,0,0,1,0,0,1,0
2020-03-01,36,0,71,10,57,12,37,7,9,0,11,4,22,5,2,2,0,1,0,0,0
2020-03-02,21,0,72,12,70,7,27,9,6,2,13,9,16,0,3,0,0,1,0,0,0
2020-03-03,12,0,65,8,73,6,29,3,5,1,8,8,20,1,1,5,0,3,0,0,0
2020-03-04,21,0,79,13,56,10,36,3,9,1,2,10,21,2,0,0,0,1,0,0,0
2020-03-05,19,0,80,9,60,5,36,6,3,1,15,9,19,1,2,1,0,2,0,0,0
2020-03-06,19,0,81,7,64,17,37,5,6,1,6,10,22,0,1,2,0,2,0,0,0
2020-03-07,26,0,75,10,56,7,23,4,3,4,7,9,21,0,1,2,1,4,0,0,0
2020-03-08,19,0,79,12,69,10,29,9,3,4,18,12,27,5,3,1,0,3,0,0,0
2020-03-09,27,0,61,14,60,14,28,5,7,1,9,13,15,3,5,2,0,1,0,0,0
2020-03-10,28,0,73,12,61,12,43,2,8,0,14,8,29,1,2,1,0,2,0,0,0
2020-03-11,15,0,76,11,52,15,33,8,3,3,12,7,30,2,2,0,0,1,0,0,0
2020-03-12,25,0,81,6,59,9,26,7,3,2,12,15,15,4,1,2,1,0,0,0,0
2020-03-13,25,0,78,8,61,10,37,6,10,0,8,9,35,3,0,1,0,1,0,0,0
2020-03-14,25,0,81,11,67,5,29,3,6,5,13,10,23,3,4,1,0,1,0,0,0
2020-03-15,33,1,64,10,62,8,24,3,8,2,6,8,16,3,1,0,0,0,0,0,0
2020-03-16,16,1,76,10,59,8,35,10,10,2,9,10,19,3,2,1,0,3,0,0,0
2020-03-17,33,0,77,9,66,12,27,4,11,4,13,7,29,1,3,0,0,1,0,0,0
2020-03-18,22,1,83,11,71,13,35,7,4,1,11,10,28,3,3,1,0,0,0,0,0
2020-03-19,21,1,73,10,75,9,33,9,4,2,9,10,28,2,3,4,0,4,0,0,0
2020-03-20,21,2,80,15,58,8,39,5,7,3,8,7,16,1,2,2,1,1,0,0,0
2020-03-21,22,2,73,9,62,14,33,7,8,2,6,11,18,3,2,3,0,0,0,0,0
2020-03-22,20,1,74,8,64,16,35,10,10,2,13,6,20,2,2,1,0,0,0,0,0
2020-03-23,21,1,91,9,62,10,25,3,7,0,14,15,21,2,1,2,0,1,0,0,0
2020-03-24,23,3,68,10,76,9,28,2,7,3,10,9,22,1,1,0,0,3,0,0,0
2020-03-25,18,2,75,12,77,13,40,7,9,3,7,8,21,2,4,0,0,3,0,0,0
2020-03-26,21,2,75,8,71,8,35,4,6,2,6,15,28,1,0,2,0,0,0,0,0
2020-03-27,15,5,82,14,66,7,41,3,7,1,8,9,22,8,1,0,0,0,0,0,0
2020-03-28,17,6,78,4,71,10,38,4,2,1,9,8,21,1,1,1,0,2,0,0,0
2020-03-29,18,6,74,13,75,7,35,7,5,1,11,8,22,1,6,0,0,1,0,0,0
2020-03-30,18,8,83,5,65,6,40,8,5,0,13,16,25,0,3,1,0,2,0,0,0
2020-03-31,10,7,72,13,68,10,41,5,5,2,9,9,22,4,1,3,0,1,0,0,0
2020-04-01,18,6,81,11,78,10,38,4,7,2,15,9,27,5,1,2,0,2,0,0,0
2020-04-02,19,10,81,11,64,5,28,4,8,0,10,6,27,1,1,3,0,0,0,0,0
2020-04-03,25,12,86,8,60,8,37,7,7,2,19,15,22,2,1,4,0,3,0,0,0
2020-04-04,19,15,72,6,82,15,41,5,4,3,15,8,18,2,3,2,0,0,0,0,0
2020-04-05,14,9,79,17,80,5,32,3,6,0,8,4,18,1,2,1,1,0,0,0,0
2020-04-06,12,13,89,7,67,12,33,5,7,1,5,11,18,0,2,2,0,1,0,0,0
2020-04-07,28,15,89,12,68,5,18,3,1,1,18,6,25,3,2,2,0,2,0,0,0
2020-04-08,15,16,57,10,82,15,22,4,6,0,13,10,26,1,4,6,0,0,0,0,0
2020-04-09,15,11,83,11,69,6,26,8,3,0,5,10,20,4,1,2,0,1,0,0,0
2020-04-10,19,13,52,9,85,13,33,10,11,2,17,6,23,0,1,2,0,0,0,0,0
2020-04-11,16,14,74,5,81,10,33,7,3,3,15,12,21,2,0,1,0,2,0,0,0
2020-04-12,15,7,62,15,70,5,30,4,3,3,8,11,32,2,0,0,0,0,0,0,0
2020-04-13,22,12,74,13,86,7,23,5,9,2,10,7,24,2,3,0,0,1,0,0,0
2020-04-14,19,16,74,9,74,7,37,10,5,4,10,11,15,1,0,5,0,1,0,0,0
2020-04-15,15,18,70,9,69,10,32,8,9,1,10,10,32,1,0,3,0,5,0,0,0
2020-04-16,20,12,63,11,57,11,30,7,9,1,11,17,31,0,3,5,0,1,0,0,0
2020-04-17,13,9,68,10,74,13,32,5,2,3,12,17,19,2,2,1,0,0,0,0,0
2020-04-18,20,15,67,10,73,11,33,9,4,1,7,13,21,3,2,1,0,2,0,0,0
2020-04-19,30,23,91,11,69,8,30,4,7,1,8,13,19,2,1,0,0,0,0,0,0
2020-04-20,23,16,73,5,78,7,35,6,7,2,10,11,29,2,1,1,0,3,0,0,0
2020-04-21,6,19,88,10,75,11,18,6,2,0,11,5,27,1,2,4,0,3,0,0,0
2020-04-22,21,18,80,13,73,10,34,6,3,1,11,6,22,1,3,1,0,3,0,0,0
2020-04-23,13,17,85,3,65,10,32,10,5,2,11,15,17,3,0,0,0,0,0,0,0
2020-04-24,27,16,79,22,61,3,29,3,5,1,7,11,18,1,3,1,0,5,0,0,0
2020-04-25,22,18,72,11,75,6,31,10,6,2,17,8,20,2,2,3,0,1,0,0,0
2020-04-26,30,20,85,15,53,12,19,11,5,3,15,8,20,4,2,0,0,0,0,0,0
2020-04-27,21,25,95,9,81,11,38,6,4,0,9,14,13,1,2,0,1,3,0,0,0
2020-04-28,19,26,88,21,52,11,28,4,8,0,7,9,16,3,1,2,0,2,0,0,0
2020-04-29,14,16,74,7,64,7,22,3,6,1,6,15,21,2,0,1,0,0,0,0,0
2020-04-30,18,20,78,14,84,12,22,5,8,0,10,15,12,9,0,1,0,1,0,0,0
2020-05-01,18,25,89,20,62,9,19,5,4,0,7,7,16,1,4,1,1,2,0,0,0
2020-05-02,24,19,68,15,89,10,11,3,5,4,11,4,22,1,2,0,0,0,0,0,0
2020-05-03,19,33,76,9,82,8,18,8,6,2,7,6,19,2,4,2,1,2,0,0,0
2020-05-04,21,23,79,12,85,9,38,9,7,3,14,11,23,0,1,2,0,1,0,0,0
2020-05-05,22,22,71,14,90,9,30,12,9,2,13,9,25,4,5,0,0,3,0,0,0
2020-05-06,24,33,77,11,78,10,29,7,11,1,9,5,19,5,1,2,1,0,1,0,0
2020-05-07,25,43,95,7,73,12,21,8,7,0,7,9,25,4,2,1,0,1,0,0,0
2020-05-08,29,37,69,12,75,9,18,11,7,2,9,12,23,4,1,2,0,3,1,0,0
2020-05-09,22,51,77,7,66,9,20,11,2,1,14,14,24,1,5,1,0,3,0,0,0
2020-05-10,25,48,81,12,67,11,39,6,4,1,13,12,19,2,1,1,0,2,0,0,0
2020-05-11,11,42,57,14,57,9,25,10,3,1,16,15,23,0,2,0,0,3,0,0,0
2020-05-12,23,43,73,9,68,8,19,5,7,1,11,10,14,1,2,2,0,2,0,0,0
2020-05-13,23,60,84,18,88,5,20,6,4,0,3,16,22,6,2,2,0,5,0,0,0
2020-05-14,18,70,70,14,93,6,29,6,5,0,13,12,28,3,2,0,1,3,0,0,0
2020-05-15,27,53,73,14,86,14,27,8,6,3,9,18,27,2,2,4,0,2,0,0,0
2020-05-16,21,84,80,12,64,13,33,6,3,1,10,12,25,3,1,0,0,0,0,0,0
2020-05-17,23,86,86,2,85,3,33,8,7,1,7,6,14,2,2,0,0,0,0,0,0
2020-05-18,21,97,57,10,78,10,26,8,4,1,8,12,28,4,2,2,0,3,0,0,0
2020-05-19,18,92,78,19,97,11,27,6,5,4,10,10,28,2,1,0,0,3,0,0,0
2020-05-20,16,107,73,8,84,17,33,4,4,2,11,10,22,4,3,2,1,0,0,0,0
2020-05-21,12,117,74,11,84,8,27,10,4,0,9,10,18,0,2,0,0,3,0,0,0
2020-05-22,21,113,78,14,87,9,29,7,8,3,9,20,17,5,3,4,0,2,0,0,0
2020-05-23,30,146,75,19,75,8,28,13,6,1,10,14,20,1,2,1,0,3,0,0,0
2020-05-24,18,162,74,20,86,6,34,7,3,0,15,10,29,2,2,3,0,1,0,0,0
2020-05-25,26,145,63,15,93,12,29,9,9,0,26,17,24,2,0,1,0,0,0,0,0
2020-05-26,26,167,76,19,88,8,35,6,6,0,10,16,23,1,1,2,0,2,0,0,0
2020-05-27,24,196,72,29,85,13,39,4,2,1,5,13,32,3,2,2,0,0,0,0,0
2020-05-28,11,172,75,14,75,10,30,10,5,0,14,11,20,3,0,1,0,2,0,0,0
2020-05-29,24,195,75,13,82,11,31,6,5,2,8,12,16,1,0,3,1,0,0,0,0
2020-05-30,21,198,66,22,82,12,34,6,6,3,7,14,11,3,2,1,0,2,0,0,0
2020-05-31,28,193,65,14,85,10,14,5,9,1,6,14,28,2,0,2,0,1,0,0,0
2020-06-01,13,218,74,25,93,13,43,8,7,1,15,26,19,2,1,1,0,2,0,0,0
2020-06-02,21,217,76,14,86,14,39,6,7,3,10,15,23,2,1,0,0,5,0,0,0
2020-06-03,24,243,81,20,85,11,29,7,7,2,11,13,26,4,0,0,0,0,0,0,0
2020-06-04,26,213,72,9,88,13,23,7,11,2,10,17,24,0,2,0,0,0,0,0,0
2020-06-05,14,244,74,16,89,7,22,6,2,2,15,14,21,3,3,2,0,3,0,0,0
2020-06-06,28,254,80,16,89,11,28,6,8,2,12,17,25,4,2,2,0,3,0,0,0
2020-06-07,21,234,72,13,123,7,37,4,8,0,13,23,13,4,4,5,0,0,0,0,0
2020-06-08,24,229,57,18,89,13,26,5,8,2,6,11,21,1,5,1,1,0,0,0,0
2020-06-09,17,271,66,19,93,17,31,7,6,3,9,23,14,1,3,1,1,3,0,0,0
2020-06-10,21,250,85,21,100,6,29,7,5,3,12,16,15,5,4,0,0,3,0,0,0
2020-06-11,29,256,75,16,85,10,38,11,5,2,12,18,18,2,1,2,0,1,0,0,0
2020-06-12,14,244,68,19,99,15,30,10,5,1,8,19,23,1,2,1,0,2,0,0,0
2020-06-13,20,255,75,16,98,10,22,2,1,2,12,15,17,4,2,2,0,0,1,0,0
2020-06-14,20,235,72,27,94,8,39,13,7,3,12,18,29,4,4,0,0,0,0,0,0
2020-06-15,17,265,72,19,86,7,27,14,5,2,13,5,24,3,1,3,1,0,0,0,0
2020-06-16,23,252,81,12,87,13,36,6,6,1,16,21,18,3,0,4,0,2,0,0,0
2020-06-17,24,252,63,16,88,9,30,11,3,0,16,15,18,3,1,0,0,3,0,0,0
2020-06-18,27,203,50,8,91,13,29,7,0,2,10,20,22,3,0,2,0,2,0,0,0
2020-06-19,18,231,69,10,78,11,30,7,2,3,10,13,20,2,2,2,0,2,0,0,0
2020-06-20,26,207,69,13,80,9,27,10,4,1,10,13,18,1,2,0,0,0,0,0,0
2020-06-21,23,222,64,18,89,9,22,10,7,0,8,15,28,3,0,0,0,3,0,0,0
2020-06-22,15,209,60,12,97,7,13,4,4,2,6,18,29,0,0,1,0,0,0,0,0
2020-06-23,24,194,75,12,88,8,36,8,3,4,14,18,27,1,1,1,0,2,0,0,0
2020-06-24,16,207,71,13,92,4,29,7,4,1,15,12,20,2,2,1,0,1,0,0,0
2020-06-25,24,194,70,18,109,13,16,7,4,3,10,18,26,0,1,0,0,2,0,0,0
