fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2019-09-06,0,16,9,7,9,81,72,10,39,22,12,5,3,3,3,2,0,0,2,0,0
2019-09-07,0,22,10,11,11,77,88,16,40,24,16,7,2,5,1,1,0,0,2,1,0
2019-09-08,0,20,11,9,5,79,74,11,34,29,16,7,3,1,0,0,0,0,4,0,0
2019-09-09,0,22,7,20,5,70,91,20,41,20,10,6,0,2,3,1,0,0,2,0,0
2019-09-10,0,25,11,11,5,67,72,15,42,27,13,6,6,2,5,3,0,0,0,0,0
2019-09-11,0,18,9,10,7,94,91,11,42,17,9,5,3,1,4,3,0,0,2,0,0
2019-09-12,0,12,11,10,6,87,83,10,61,30,11,4,3,2,1,2,0,0,1,0,0
2019-09-13,0,23,13,10,9,63,85,10,41,19,7,3,4,2,3,2,0,0,1,0,0
2019-09-14,0,21,6,17,6,75,66,13,51,21,7,8,0,3,3,2,0,0,2,0,0
2019-09-15,0,17,6,10,12,83,97,9,50,29,8,3,2,0,0,1,0,0,0,0,0
2019-09-16,0,17,14,5,6,83,79,13,42,21,15,6,6,2,4,4,0,0,2,0,0
2019-09-17,0,24,5,8,11,78,88,8,49,16,9,5,1,6,1,0,0,0,3,0,0
2019-09-18,0,19,5,7,3,65,98,10,46,24,11,6,4,6,2,1,0,0,1,0,0
2019-09-19,0,35,9,12,7,72,95,13,40,22,8,4,1,3,1,1,0,0,1,0,0
2019-09-20,0,21,13,12,9,72,81,11,55,23,11,3,0,2,0,0,0,0,1,0,0
2019-09-21,0,24,9,17,2,69,91,9,58,28,6,8,6,1,3,0,0,0,2,0,0
2019-09-22,0,25,10,25,9,60,87,10,43,24,12,2,1,3,0,1,0,0,1,0,0
2019-09-23,0,31,9,14,6,99,89,12,51,26,7,8,1,6,1,1,0,0,1,0,0
2019-09-24,0,20,14,10,10,85,85,17,49,25,13,5,3,2,1,3,0,0,3,0,0
2019-09-25,0,20,12,13,4,67,84,14,56,27,11,11,0,3,0,0,0,0,2,0,0
2019-09-26,0,17,6,13,12,76,69,10,40,22,8,4,3,2,0,1,0,0,3,0,0
2019-09-27,0,17,12,16,11,66,75,12,46,15,15,4,3,2,1,2,0,0,2,0,0
2019-09-28,0,23,10,14,4,86,80,17,37,19,12,8,2,3,1,2,0,0,0,0,0
2019-09-29,0,31,4,16,10,71,90,10,42,26,13,7,3,5,3,3,0,0,3,0,0
2019-09-30,0,18,6,10,10,77,68,17,38,22,18,7,0,1,1,2,0,1,1,0,0
2019-10-01,0,24,17,8,6,71,84,15,32,29,7,5,3,1,1,5,0,0,1,0,0
2019-10-02,0,16,6,15,5,69,78,18,50,14,17,5,4,3,3,2,0,0,0,0,0
2019-10-03,0,15,3,9,3,66,85,9,45,22,13,8,1,2,3,2,0,0,3,0,0
2019-10-04,0,15,15,12,10,79,75,18,46,25,10,8,4,2,1,0,0,0,1,0,0
2019-10-05,0,23,16,11,9,65,80,9,52,24,7,10,3,1,1,0,0,0,2,0,0
2019-10-06,0,30,8,11,5,68,97,14,48,21,13,5,3,2,2,3,0,0,1,0,0
2019-10-07,0,18,14,15,10,83,69,13,44,24,14,10,1,2,3,1,0,0,2,0,0
2019-10-08,0,21,15,15,2,106,70,20,43,20,15,5,2,1,4,2,0,0,3,0,0
2019-10-09,0,21,6,13,10,86,69,11,44,27,11,6,1,0,2,3,0,0,7,0,0
2019-10-10,0,26,11,13,5,57,81,14,30,29,16,6,2,3,3,6,0,0,3,1,0
2019-10-11,0,19,9,5,8,60,67,12,33,19,9,6,1,1,3,0,0,0,2,0,0
2019-10-12,0,23,9,14,6,81,69,13,39,18,10,6,1,3,0,0,0,0,2,0,0
2019-10-13,0,26,16,9,4,58,65,11,41,20,16,8,5,2,0,2,0,0,3,0,0
2019-10-14,0,21,8,11,7,87,84,13,42,19,14,13,2,4,2,1,0,0,2,0,0
2019-10-15,0,14,9,2,6,84,84,7,47,20,5,6,5,2,2,3,0,0,3,0,0
2019-10-16,0,26,3,7,3,62,70,11,34,22,13,4,4,0,2,2,0,0,0,0,0
2019-10-17,0,18,8,9,4,65,76,15,50,22,10,6,4,3,2,2,0,0,1,0,0
2019-10-18,0,13,7,13,4,77,74,7,35,28,3,7,6,4,3,2,0,0,0,0,0
2019-10-19,0,22,5,12,11,67,93,13,33,21,12,4,0,3,1,1,0,0,0,0,0
2019-10-20,0,38,10,9,6,79,68,8,39,17,14,6,1,1,0,0,0,0,2,0,0
2019-10-21,0,23,12,11,5,68,79,9,46,15,11,2,3,4,1,0,0,0,1,0,0
2019-10-22,0,22,8,5,5,73,97,15,39,26,7,5,1,4,2,4,0,0,3,0,0
2019-10-23,0,16,8,13,4,78,76,12,41,28,2,7,2,3,3,1,0,0,1,0,0
2019-10-24,0,14,7,11,8,75,79,11,46,11,7,8,2,1,0,0,0,0,0,0,0
2019-10-25,0,19,6,6,3,64,70,12,33,14,10,4,5,1,0,1,0,0,4,0,0
2019-10-26,0,23,8,7,3,82,63,15,45,26,11,9,0,3,0,1,0,0,0,0,0
2019-10-27,0,23,14,7,3,87,62,7,48,26,10,1,1,3,3,1,0,0,1,0,0
2019-10-28,0,26,4,10,5,61,73,15,37,29,9,8,3,2,2,2,0,0,3,0,0
2019-10-29,0,29,19,7,2,96,70,9,39,15,9,7,5,2,0,2,0,0,3,0,0
2019-10-30,0,14,15,9,7,75,89,17,29,17,9,4,0,3,0,1,0,0,3,0,0
2019-10-31,0,21,12,9,8,79,85,7,33,15,12,5,4,1,1,2,0,0,1,0,0
2019-11-01,0,32,4,7,6,62,70,15,24,18,8,5,4,4,0,3,0,0,0,0,0
2019-11-02,0,16,9,12,9,73,82,12,30,24,14,9,1,4,1,1,0,0,0,0,0
2019-11-03,0,17,13,12,4,82,75,13,26,22,6,9,4,2,2,0,0,0,3,0,0
2019-11-04,0,24,8,5,9,68,58,9,32,19,7,6,1,0,1,2,0,0,2,0,0
2019-11-05,0,25,9,13,5,64,75,8,32,17,11,3,2,3,0,1,0,0,1,0,0
2019-11-06,0,19,9,12,5,70,86,10,39,20,5,5,2,1,1,1,0,0,1,0,0
2019-11-07,0,20,11,10,6,80,75,15,44,22,6,5,2,1,2,2,0,0,1,0,0
2019-11-08,0,24,12,7,7,84,78,11,42,21,8,10,4,2,0,1,0,0,2,0,0
2019-11-09,0,34,14,10,5,81,87,7,42,25,11,6,1,1,2,3,0,0,0,0,0
2019-11-10,0,27,13,11,4,78,70,11,30,20,6,7,2,2,3,1,0,0,4,0,0
2019-11-11,0,27,10,11,4,69,68,18,43,22,15,4,2,2,0,1,0,0,0,0,0
2019-11-12,0,19,8,17,12,61,72,7,38,22,12,5,2,2,2,1,0,0,0,0,0
2019-11-13,0,20,5,12,8,80,73,8,32,16,10,10,6,2,0,0,0,0,2,0,0
2019-11-14,0,17,8,10,5,72,69,7,37,25,9,5,2,0,1,4,0,0,2,0,0
2019-11-15,0,26,5,8,8,81,72,8,35,19,11,11,2,3,3,2,0,0,1,0,0
2019-11-16,0,22,11,10,11,68,73,16,27,21,12,5,2,2,1,3,0,0,2,0,0
2019-11-17,0,28,17,12,7,71,79,7,35,17,11,6,1,4,3,1,0,0,0,0,0
2019-11-18,0,16,6,8,9,76,75,10,28,23,10,9,2,3,2,1,0,0,0,1,0
2019-11-19,0,25,12,6,5,78,66,10,45,25,10,6,3,5,0,1,0,0,3,0,0
2019-11-20,0,33,12,11,5,74,72,9,42,22,18,4,2,3,3,1,0,0,3,0,0
2019-11-21,0,17,6,11,9,78,77,14,38,30,12,7,0,3,3,0,0,0,2,0,0
2019-11-22,0,21,8,9,4,73,80,13,27,18,5,7,2,0,0,1,0,0,4,0,0
2019-11-23,0,22,10,5,5,65,77,9,40,10,12,7,0,2,1,3,0,0,0,0,0
2019-11-24,0,22,7,8,8,63,66,8,40,16,7,10,2,1,1,1,0,0,3,0,0
2019-11-25,0,29,10,6,1,71,61,7,35,18,5,3,2,2,2,0,0,0,2,0,0
2019-11-26,0,21,13,5,10,79,69,9,26,15,8,7,3,2,2,1,0,0,0,0,0
2019-11-27,0,24,6,13,4,90,59,10,22,24,2,8,4,2,2,2,0,0,1,0,0
2019-11-28,0,28,9,6,2,81,67,11,24,22,12,6,1,0,2,7,0,0,2,0,0
2019-11-29,0,19,6,13,3,90,81,10,36,23,11,8,6,0,0,2,0,0,2,0,0
2019-11-30,0,37,3,10,6,67,68,15,36,15,9,7,2,4,0,3,0,0,1,0,0
2019-12-01,0,46,6,14,4,79,74,8,24,21,16,6,2,1,3,1,0,0,2,0,0
2019-12-02,0,22,7,6,7,69,90,3,31,23,6,5,2,1,1,2,0,0,1,0,0
2019-12-03,0,17,5,9,14,80,65,6,33,21,13,2,3,0,2,1,0,0,3,0,0
2019-12-04,0,21,11,11,6,81,70,11,36,16,6,4,2,1,1,2,0,0,0,0,1
2019-12-05,0,15,11,7,2,78,72,10,32,17,16,5,6,1,1,0,0,0,1,0,0
2019-12-06,0,21,10,9,7,77,52,12,32,18,12,8,1,1,0,2,0,0,2,0,0
2019-12-07,0,23,8,13,3,67,67,12,31,15,10,4,2,2,0,2,0,0,0,0,0
2019-12-08,0,36,9,9,5,57,64,11,28,18,8,2,1,1,0,1,0,0,1,0,0
2019-12-09,0,20,10,3,6,73,66,14,27,21,11,5,2,1,1,2,0,0,3,0,0
2019-12-10,0,52,15,10,2,60,58,6,37,12,8,6,3,1,2,1,0,0,4,0,0
2019-12-11,0,22,9,12,6,99,68,14,27,19,10,7,4,0,1,1,0,0,2,0,0
2019-12-12,0,19,9,14,3,79,70,14,27,24,6,5,2,0,1,1,0,0,0,0,0
2019-12-13,0,21,9,12,5,86,67,10,40,20,8,10,1,0,0,1,0,0,0,0,0
2019-12-14,0,22,10,6,6,59,56,4,27,22,7,6,2,3,3,2,0,0,2,0,0
2019-12-15,0,15,7,8,8,62,62,8,28,19,9,7,0,5,2,3,0,0,1,0,0
2019-12-16,0,19,15,7,5,67,54,13,36,28,12,5,4,2,3,1,0,0,0,0,0
2019-12-17,0,23,10,10,6,71,68,5,38,28,11,5,4,0,2,4,0,0,6,0,0
2019-12-18,0,13,8,11,6,81,70,12,27,19,4,4,1,3,2,5,0,0,0,0,0
2019-12-19,0,14,8,12,5,70,72,10,42,11,14,11,1,1,1,1,0,0,3,0,0
2019-12-20,0,21,11,11,8,72,59,9,31,18,11,5,4,3,3,1,0,0,1,0,0
2019-12-21,0,25,8,10,3,77,70,9,36,21,12,3,2,0,1,2,0,0,1,0,0
2019-12-22,0,28,7,14,7,69,69,10,30,17,7,7,2,4,1,2,0,0,3,0,0
2019-12-23,0,19,9,6,6,75,66,9,40,11,18,5,3,2,1,2,0,0,1,0,0
2019-12-24,0,17,4,14,7,92,58,8,32,24,11,9,1,1,1,5,0,0,2,0,0
2019-12-25,0,30,9,11,2,84,50,16,29,18,3,6,0,2,2,1,0,0,1,0,0
2019-12-26,0,11,11,11,3,70,72,12,36,15,4,7,3,3,1,1,0,0,1,0,0
2019-12-27,0,20,5,8,6,61,55,9,21,22,6,5,1,2,1,0,0,0,2,0,0
2019-12-28,0,18,4,10,10,54,43,13,25,25,5,6,0,0,3,0,0,0,2,0,0
2019-12-29,0,18,7,7,6,65,65,12,21,19,7,7,4,1,3,1,0,0,2,0,0
2019-12-30,0,29,8,8,10,65,69,4,29,14,11,7,3,1,1,3,0,0,1,0,0
2019-12-31,0,30,16,9,8,58,68,12,33,16,15,5,4,1,2,1,0,0,5,0,0
2020-01-01,0,52,12,9,4,79,77,6,36,16,11,8,1,2,3,2,0,0,0,0,0
2020-01-02,0,22,5,13,8,66,80,8,34,25,17,6,2,1,2,1,0,0,1,0,0
2020-01-03,0,26,18,15,5,84,81,9,35,30,8,6,3,1,1,1,0,0,1,0,0
2020-01-04,0,18,7,7,8,81,85,10,37,20,17,10,4,0,0,4,0,0,6,0,0
2020-01-05,0,22,15,12,4,68,79,12,42,19,6,4,1,0,0,0,0,0,1,0,0
2020-01-06,0,23,9,18,10,97,75,8,31,18,8,9,3,0,2,0,0,0,1,0,0
2020-01-07,0,15,10,8,13,85,61,15,34,17,7,6,2,0,2,2,1,0,0,0,0
2020-01-08,0,21,15,12,7,87,58,7,35,18,13,12,2,3,0,2,0,0,0,0,0
2020-01-09,0,19,8,12,2,71,67,13,35,28,10,8,3,4,0,4,0,0,3,0,0
2020-01-10,0,25,10,13,4,93,77,11,23,24,6,9,1,1,3,0,0,0,0,0,0
2020-01-11,0,26,10,13,6,88,57,13,38,22,9,11,3,3,3,1,0,0,2,0,0
2020-01-12,0,30,9,8,5,64,70,12,32,19,19,3,4,0,2,0,0,0,1,0,0
2020-01-13,0,25,11,9,7,71,83,12,46,15,14,4,3,4,2,2,0,0,4,0,0
2020-01-14,0,14,7,19,5,78,63,11,32,30,7,3,3,0,1,2,0,0,2,0,0
2020-01-15,0,22,12,10,5,95,66,7,34,18,11,11,2,2,3,1,0,0,1,0,0
2020-01-16,0,15,6,6,8,88,53,14,27,19,13,4,1,1,2,2,0,0,2,0,0
2020-01-17,0,35,12,16,10,89,69,10,30,16,10,2,3,4,0,0,0,0,3,0,0
2020-01-18,0,27,11,15,10,85,87,9,21,26,13,7,0,5,1,0,0,0,1,0,0
2020-01-19,0,31,9,14,5,70,67,10,26,19,14,7,3,1,2,3,0,0,2,0,0
2020-01-20,0,18,12,9,8,66,60,11,32,17,10,3,0,3,2,2,0,0,0,0,0
2020-01-21,0,28,10,22,5,83,63,9,32,17,8,9,2,1,3,2,0,0,3,0,0
2020-01-22,0,20,16,7,10,78,64,9,35,25,7,5,3,3,2,1,0,0,2,0,0
2020-01-23,0,22,14,12,5,76,57,11,25,21,11,8,3,2,1,2,0,0,1,0,0
2020-01-24,0,23,8,10,7,85,56,12,22,24,6,6,2,1,0,2,0,0,3,0,0
2020-01-25,0,22,10,10,12,77,72,8,34,21,12,7,4,2,0,1,0,0,2,0,0
2020-01-26,0,32,11,15,7,75,63,12,40,17,7,6,1,3,2,1,0,0,1,0,0
2020-01-27,0,19,15,13,6,74,80,7,33,33,15,6,3,3,1,1,0,0,4,1,0
2020-01-28,0,24,11,16,7,63,73,13,29,29,9,9,5,1,0,2,0,0,1,0,0
2020-01-29,0,18,7,8,4,77,65,8,41,17,14,8,3,2,1,5,0,0,0,0,0
2020-01-30,0,19,12,15,4,92,55,5,26,17,11,3,3,2,0,3,1,0,2,1,0
2020-01-31,0,25,13,6,4,73,63,4,43,20,12,7,4,2,2,0,0,0,1,0,0
2020-02-01,0,27,9,9,5,81,60,11,27,32,14,7,10,1,0,2,0,0,2,0,0
2020-02-02,0,28,8,8,5,58,57,9,18,23,13,8,2,0,0,0,0,0,2,0,0
2020-02-03,0,21,9,17,7,71,63,13,31,23,14,4,4,1,1,4,0,0,3,0,0
2020-02-04,0,15,8,9,5,99,56,12,32,20,8,5,4,0,2,1,0,0,0,0,0
2020-02-05,0,22,17,10,4,70,67,10,24,20,9,4,3,3,2,7,0,0,0,0,0
2020-02-06,0,18,7,11,4,66,66,14,36,19,3,9,4,0,2,2,0,0,3,0,0
2020-02-07,0,21,8,16,7,75,77,9,32,24,16,9,1,0,4,1,0,0,1,0,0
2020-02-08,0,31,17,10,3,73,47,16,37,14,10,5,2,0,2,0,0,0,1,0,0
2020-02-09,0,28,11,9,12,87,83,12,37,24,11,5,1,1,1,1,0,0,1,0,0
2020-02-10,0,23,10,12,6,82,63,5,29,26,9,4,2,2,2,0,0,0,0,0,0
2020-02-11,0,18,4,8,4,74,69,10,21,34,10,5,1,2,5,1,0,0,2,0,0
2020-02-12,0,19,14,12,5,72,62,11,19,16,10,12,1,1,3,1,0,0,0,0,0
2020-02-13,0,25,11,5,11,81,56,5,23,23,10,7,3,0,1,4,0,0,1,0,0
2020-02-14,0,12,7,3,3,77,64,9,27,21,11,7,3,0,0,3,0,0,1,0,0
2020-02-15,0,36,9,14,7,66,55,13,33,28,14,4,4,0,1,2,0,0,1,0,0
2020-02-16,0,24,5,16,4,87,69,13,32,33,9,6,3,2,0,1,0,0,1,0,0
2020-02-17,0,21,7,14,10,70,76,11,27,26,7,6,0,2,1,3,0,0,3,0,0
2020-02-18,0,20,18,9,6,72,70,10,27,22,5,9,2,4,3,1,0,0,1,0,0
2020-02-19,0,19,9,8,6,69,55,14,29,23,9,4,3,2,0,1,0,0,1,0,0
2020-02-20,0,21,8,12,5,74,73,13,29,22,8,3,2,2,1,2,0,0,1,0,0
2020-02-21,0,22,11,9,2,70,70,8,27,25,6,4,2,2,0,1,0,0,3,0,0
2020-02-22,0,40,10,13,6,65,75,6,41,10,8,7,0,0,1,0,0,0,1,0,0
2020-02-23,0,24,9,13,3,70,54,8,27,26,13,8,2,2,2,2,0,0,0,0,0
2020-02-24,0,22,9,11,4,56,63,10,29,21,7,7,2,4,3,0,0,0,2,0,0
2020-02-25,0,17,6,2,7,79,63,9,22,23,14,8,1,4,5,3,0,0,2,0,0
2020-02-26,0,21,8,8,5,89,52,7,29,17,7,4,4,1,3,3,0,0,0,0,0
2020-02-27,0,19,10,12,5,74,67,10,21,26,8,6,0,2,2,0,0,0,3,0,0
2020-02-28,0,19,14,8,4,79,56,10,20,30,9,4,3,3,2,2,0,0,2,0,0
2020-02-29,0,31,13,15,4,73,78,13,35,13,14,6,1,0,1,0,0,1,0,1,0
2020-03-01,0,36,12,11,7,71,57,10,37,22,4,9,5,2,0,2,0,0,1,0,0
2020-03-02,0,21,7,13,9,72,70,12,27,16,9,6,0,3,2,0,0,0,1,0,0
2020-03-03,0,12,6,8,3,65,73,8,29,20,8,5,1,1,1,5,0,0,3,0,0
2020-03-04,0,21,10,2,3,79,56,13,36,21,10,9,2,0,1,0,0,0,1,0,0
2020-03-05,0,19,5,15,6,80,60,9,36,19,9,3,1,2,1,1,0,0,2,0,0
2020-03-06,0,19,17,6,5,81,64,7,37,22,10,6,0,1,1,2,0,0,2,0,0
2020-03-07,0,26,7,7,4,76,56,10,23,21,9,3,0,1,4,2,0,0,4,1,0
2020-03-08,0,19,10,18,9,79,69,12,29,27,12,3,5,3,4,1,0,0,3,0,0
2020-03-09,0,27,14,9,5,61,60,14,28,15,13,7,3,5,1,2,0,0,1,0,0
2020-03-10,0,28,12,14,2,73,61,12,43,29,8,8,1,2,0,1,0,0,2,0,0
2020-03-11,0,15,15,12,8,76,52,11,33,30,7,3,2,2,3,0,0,0,1,0,0
2020-03-12,0,25,9,12,7,81,59,6,26,15,15,3,4,1,2,2,0,0,0,1,0
2020-03-13,0,25,10,8,6,78,61,8,37,35,9,10,3,0,0,1,0,0,1,0,0
2020-03-14,0,26,5,13,3,81,66,11,29,23,10,6,3,4,5,1,0,0,1,0,0
2020-03-15,1,34,8,6,3,64,61,10,24,16,8,8,3,1,2,0,0,0,0,0,0
2020-03-16,1,16,8,9,10,76,59,10,35,19,10,10,3,2,2,1,0,0,3,0,0
2020-03-17,0,33,12,13,4,77,66,9,27,29,7,11,1,3,4,0,0,0,1,0,0
2020-03-18,1,22,13,11,7,83,71,11,35,28,10,4,3,3,1,1,0,0,0,0,0
2020-03-19,1,21,9,9,9,73,75,10,33,28,10,4,2,3,2,4,0,0,4,0,0
2020-03-20,2,21,8,8,5,80,58,15,39,16,7,7,1,2,3,2,0,0,1,1,0
2020-03-21,2,22,14,6,7,73,62,9,33,18,11,8,3,2,2,3,0,0,0,0,0
2020-03-22,1,20,16,13,10,74,64,8,35,20,6,10,2,2,2,1,0,0,0,0,0
2020-03-23,1,21,10,14,3,91,62,9,25,21,15,7,2,1,0,2,0,0,1,0,0
2020-03-24,3,23,9,10,2,68,76,10,28,22,9,7,1,1,3,0,0,0,3,0,0
2020-03-25,2,18,13,7,7,75,77,12,40,21,8,9,2,4,3,0,0,0,3,0,0
2020-03-26,2,21,8,6,4,75,71,8,35,28,15,6,1,0,2,2,0,0,0,0,0
2020-03-27,4,15,7,8,3,82,66,14,42,22,9,7,8,1,1,0,0,0,0,0,0
2020-03-28,6,17,10,9,4,78,71,4,38,21,8,2,1,1,1,1,0,0,2,0,0
2020-03-29,6,18,7,11,7,74,75,13,35,22,8,5,1,6,1,0,0,0,1,0,0
2020-03-30,8,18,6,13,8,83,65,5,40,25,16,5,0,3,0,1,0,0,2,0,0
2020-03-31,7,10,10,9,5,72,68,13,41,22,9,5,4,1,2,3,0,0,1,0,0
2020-04-01,6,18,10,15,4,81,78,11,38,27,9,7,5,1,2,2,0,0,2,0,0
2020-04-02,10,19,5,10,4,81,64,11,28,27,6,8,1,1,0,3,0,0,0,0,0
2020-04-03,12,25,8,19,7,86,60,8,37,22,15,7,2,1,2,4,0,0,3,0,0
2020-04-04,14,19,15,18,5,73,84,6,38,18,7,4,2,2,3,2,0,0,0,0,0
2020-04-05,9,14,4,9,3,80,82,18,31,18,2,6,1,1,0,1,0,0,0,1,0
2020-04-06,14,13,10,5,5,89,68,8,32,18,10,7,0,2,1,2,0,0,1,0,0
2020-04-07,15,28,5,18,4,90,68,12,18,25,4,1,3,2,1,2,0,0,2,0,0
2020-04-08,16,15,15,13,4,57,82,10,22,26,10,6,1,4,0,6,0,0,0,0,0
2020-04-09,11,15,6,5,8,84,69,11,26,20,10,3,4,1,0,2,0,0,1,0,0
2020-04-10,12,19,13,17,10,52,85,10,33,23,6,11,0,1,2,2,0,0,0,0,0
2020-04-11,14,16,10,15,7,74,81,5,33,21,12,3,2,0,3,1,0,0,2,0,0
2020-04-12,7,15,5,8,4,62,73,15,29,32,9,3,2,0,3,0,0,0,0,0,0
2020-04-13,12,22,7,10,5,74,86,13,23,24,7,9,2,3,2,0,0,0,1,0,0
2020-04-14,15,19,7,10,10,75,74,9,37,15,11,5,1,0,4,5,0,0,1,0,0
2020-04-15,17,15,10,10,8,70,69,9,33,32,10,9,1,0,1,3,0,0,5,0,0
2020-04-16,12,20,11,11,7,63,57,11,30,31,17,9,0,3,1,5,0,0,1,0,0
2020-04-17,8,13,13,12,5,69,74,10,32,19,17,2,2,2,3,1,0,0,0,0,0
2020-04-18,14,21,11,7,9,67,73,10,34,21,13,4,3,2,1,1,0,0,2,0,0
2020-04-19,20,30,8,9,4,91,69,11,31,19,13,7,2,1,1,1,0,0,0,0,0
2020-04-20,15,23,7,10,6,73,79,5,35,29,11,7,2,1,2,1,0,0,3,0,0
2020-04-21,19,6,11,11,6,88,75,10,18,27,5,2,1,2,0,4,0,0,3,0,0
2020-04-22,13,21,10,11,6,81,74,13,36,22,6,4,1,3,1,1,0,0,3,0,0
2020-04-23,15,13,11,11,10,86,65,3,32,17,15,5,3,0,2,0,0,0,0,0,0
2020-04-24,16,27,3,7,3,79,61,22,29,18,11,5,1,3,1,1,0,0,5,0,0
2020-04-25,18,22,6,17,10,72,75,11,31,20,8,6,2,2,2,3,0,0,1,0,0
2020-04-26,19,30,12,15,11,85,53,15,20,20,8,5,4,2,3,0,0,0,0,0,0
2020-04-27,23,21,11,9,6,95,81,9,38,13,15,5,1,2,0,0,0,0,3,1,0
2020-04-28,24,19,11,8,4,89,52,21,28,16,9,8,3,1,0,2,0,0,2,0,0
2020-04-29,16,14,7,6,3,74,64,7,22,21,15,6,2,0,1,1,0,0,0,0,0
2020-04-30,19,18,12,10,5,79,84,14,22,12,15,8,9,0,0,1,0,0,1,0,0
2020-05-01,23,18,9,7,5,89,63,20,19,16,8,4,1,4,0,1,0,0,2,1,0
2020-05-02,19,24,10,11,3,68,89,15,11,22,4,5,1,2,4,0,0,0,0,0,0
2020-05-03,32,19,8,7,8,76,82,9,19,19,6,6,2,4,2,2,0,0,2,1,0
2020-05-04,21,21,9,14,9,79,86,12,39,23,11,7,0,1,3,2,0,0,1,0,0
2020-05-05,21,22,9,13,12,72,90,14,30,25,9,9,4,5,2,0,0,0,3,0,0
2020-05-06,31,24,10,9,7,77,80,11,29,19,5,11,5,1,1,2,1,0,0,1,0
2020-05-07,42,25,12,7,8,95,73,7,22,25,9,7,4,2,0,1,0,0,1,0,0
2020-05-08,33,29,9,10,11,69,77,13,19,23,14,7,4,1,2,2,1,0,3,0,0
2020-05-09,49,22,10,14,11,78,66,7,20,24,14,2,1,5,1,1,0,0,3,0,0
2020-05-10,47,25,11,13,6,81,67,12,39,19,12,4,3,1,1,1,0,0,2,0,0
2020-05-11,42,11,9,16,10,57,57,14,25,23,15,3,0,2,1,0,0,0,3,0,0
2020-05-12,43,23,8,11,5,73,68,9,19,14,10,7,1,2,1,2,0,0,2,0,0
2020-05-13,60,23,5,3,6,84,88,18,20,22,16,4,6,2,0,2,0,0,5,0,0
2020-05-14,69,18,6,13,6,71,93,14,29,28,12,5,3,2,0,0,0,0,3,1,0
2020-05-15,53,27,14,9,8,73,86,14,27,27,18,6,2,2,3,4,0,0,2,0,0
2020-05-16,82,22,13,10,6,80,64,13,34,25,12,3,3,1,1,0,0,0,0,0,0
2020-05-17,83,23,4,7,8,87,86,2,33,14,6,7,2,2,1,0,0,0,0,0,0
2020-05-18,97,21,10,8,8,57,78,10,26,28,12,4,4,2,1,2,0,0,3,0,0
2020-05-19,91,18,11,10,6,78,98,19,27,28,10,5,2,1,4,0,0,0,3,0,0
2020-05-20,105,18,17,11,4,73,84,8,35,22,9,4,4,3,2,2,0,0,0,1,0
2020-05-21,115,12,8,9,10,75,85,11,27,17,10,5,0,2,0,0,0,0,3,0,0
2020-05-22,112,21,9,9,7,79,87,14,29,17,20,8,5,3,3,4,0,0,2,0,0
2020-05-23,144,30,9,10,13,76,75,19,29,20,14,6,1,2,1,1,0,0,3,0,0
2020-05-24,157,18,6,15,7,74,86,20,36,30,11,5,2,2,0,3,0,0,1,0,0
2020-05-25,144,26,12,26,9,63,94,15,29,25,17,9,2,0,0,1,0,0,0,0,0
2020-05-26,167,26,8,10,6,76,88,19,35,23,16,6,1,1,0,2,0,0,2,0,0
2020-05-27,193,24,13,5,4,72,85,30,41,32,13,2,3,2,1,2,0,0,0,0,0
2020-05-28,169,11,11,14,10,75,76,15,30,20,11,6,3,0,0,1,0,0,2,0,0
2020-05-29,193,24,11,8,6,76,83,13,31,16,12,6,1,0,2,3,0,0,0,1,0
2020-05-30,193,21,12,8,6,67,83,22,35,12,14,6,3,2,3,1,0,0,2,0,0
2020-05-31,192,28,10,6,5,66,85,14,14,28,15,9,2,0,1,2,0,0,1,0,0
2020-06-01,217,13,13,15,8,73,93,26,43,20,26,7,2,1,1,1,0,0,2,0,0
2020-06-02,218,21,14,10,6,76,86,14,39,23,15,7,2,1,3,0,0,0,5,0,0
2020-06-03,240,24,14,11,7,81,86,20,29,26,13,7,4,0,2,0,0,0,0,0,0
2020-06-04,212,26,13,11,7,72,88,9,23,24,17,11,0,2,2,0,0,0,0,0,0
2020-06-05,244,14,7,15,6,74,90,16,22,23,14,2,3,3,2,2,0,0,3,0,0
2020-06-06,252,28,11,12,6,80,90,16,29,25,17,8,4,2,2,2,0,0,3,0,0
2020-06-07,234,21,7,13,4,72,123,13,37,14,23,8,4,4,0,5,0,0,0,0,0
