fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2018-10-21,84,0,28,79,13,10,18,7,19,31,7,13,3,2,3,2,0,1,0,0,0,0
2018-10-22,73,0,25,74,8,8,11,3,19,32,6,12,1,1,1,2,0,3,0,0,0,0
2018-10-23,77,0,16,79,15,8,18,3,26,26,3,8,0,1,2,4,0,0,0,0,0,0
2018-10-24,89,0,25,85,11,6,14,3,23,41,9,7,4,3,2,1,0,1,0,0,0,0
2018-10-25,74,0,20,77,14,9,9,7,19,32,3,6,0,1,0,1,0,2,0,0,0,0
2018-10-26,65,0,22,74,14,7,12,6,15,28,8,12,1,2,3,0,0,0,0,0,0,0
2018-10-27,73,0,21,78,11,10,12,9,17,30,7,7,0,2,2,2,0,2,0,0,0,0
2018-10-28,94,0,21,76,11,4,10,6,23,42,11,8,1,2,1,2,0,3,0,0,0,0
2018-10-29,77,0,24,79,6,8,15,11,16,29,7,10,5,1,2,4,0,1,0,0,0,0
2018-10-30,70,0,12,63,9,5,11,9,16,37,3,9,0,1,2,2,0,3,1,0,0,0
2018-10-31,82,0,20,83,11,5,5,5,15,35,7,8,2,6,2,2,0,2,0,0,0,0
2018-11-01,79,0,18,77,11,6,7,8,18,28,3,10,1,2,3,2,0,1,0,0,0,0
2018-11-02,75,0,21,59,16,7,10,7,14,28,5,7,2,1,4,0,0,1,1,0,0,0
2018-11-03,88,0,26,65,9,3,12,2,19,29,6,9,1,0,1,3,0,1,0,0,0,0
2018-11-04,82,0,19,68,20,8,11,5,17,38,7,17,0,0,1,0,0,5,0,0,0,0
2018-11-05,69,0,19,72,12,7,16,13,14,26,4,7,0,5,2,2,0,3,0,0,0,0
2018-11-06,81,0,22,71,14,6,17,5,25,29,6,10,3,1,2,2,0,2,0,0,0,0
2018-11-07,91,0,24,82,17,5,15,5,27,25,4,11,1,1,4,1,0,4,0,0,0,0
2018-11-08,58,0,25,67,17,10,16,11,23,23,11,10,0,1,1,2,0,3,0,0,0,0
2018-11-09,64,0,22,79,9,5,9,3,25,31,8,6,0,2,1,4,0,4,0,0,0,0
2018-11-10,76,0,23,70,21,5,11,5,22,30,6,4,1,2,3,1,0,3,0,0,0,0
2018-11-11,61,0,17,79,7,3,10,7,13,17,10,12,1,1,5,0,0,1,0,0,0,0
2018-11-12,71,0,12,77,15,3,9,7,17,39,3,5,0,0,3,4,0,3,0,0,0,0
2018-11-13,87,0,17,63,11,9,14,9,20,27,8,6,0,3,1,0,0,2,1,0,0,0
2018-11-14,86,0,16,81,16,3,10,11,17,37,5,4,1,1,3,3,0,2,0,0,0,0
2018-11-15,72,0,15,76,12,2,14,7,13,25,6,11,1,2,2,4,0,1,0,0,0,0
2018-11-16,74,0,21,85,11,5,7,7,17,19,9,5,3,0,2,4,0,1,0,0,0,0
2018-11-17,75,0,21,78,14,8,10,7,20,21,6,6,2,1,3,3,0,2,0,0,0,0
2018-11-18,67,0,24,84,13,3,8,5,21,44,6,7,1,3,1,2,0,4,1,0,0,0
2018-11-19,69,0,23,80,12,3,11,10,20,35,5,9,0,1,3,0,0,1,1,0,0,0
2018-11-20,74,0,13,88,10,10,13,8,22,32,7,11,2,1,4,2,0,3,0,0,0,0
2018-11-21,76,0,25,82,7,5,6,7,26,44,6,9,4,1,2,2,0,3,1,0,0,0
2018-11-22,55,0,22,91,15,6,7,14,20,16,4,8,3,1,1,4,0,1,0,0,0,0
2018-11-23,76,0,19,83,12,5,8,14,17,33,8,5,1,3,2,0,0,1,0,0,0,0
2018-11-24,58,0,25,73,8,6,10,9,24,35,7,10,2,0,1,2,0,4,0,0,0,0
2018-11-25,70,0,27,76,10,8,7,7,15,34,6,10,0,0,3,3,0,1,0,0,0,0
2018-11-26,69,0,26,86,13,6,6,5,23,33,5,8,2,4,2,7,0,2,0,0,0,0
2018-11-27,60,0,23,75,8,7,7,10,26,35,9,9,1,1,2,0,0,1,1,0,0,0
2018-11-28,58,0,24,65,10,4,11,3,22,26,7,9,1,0,3,2,0,1,0,0,0,0
2018-11-29,73,0,16,80,12,1,6,8,15,31,7,7,1,1,2,2,0,0,1,0,0,0
2018-11-30,64,0,23,78,7,5,11,6,25,30,5,9,2,2,1,0,0,3,1,0,0,0
2018-12-01,75,0,23,80,15,6,11,9,23,25,4,5,2,0,2,2,0,3,0,0,0,0
2018-12-02,65,0,30,81,15,0,11,10,21,27,4,11,3,1,2,2,0,3,0,0,0,0
2018-12-03,46,0,14,66,9,8,9,8,22,31,4,10,5,0,0,1,0,2,0,0,0,0
2018-12-04,68,0,19,79,10,5,12,8,20,29,6,7,3,1,2,0,0,0,0,0,0,0
2018-12-05,55,0,16,82,4,8,13,7,27,25,10,8,2,3,1,2,0,2,0,0,0,0
2018-12-06,66,0,18,82,14,6,17,4,24,29,9,12,0,5,3,1,0,2,0,0,0,0
2018-12-07,75,0,21,72,13,7,13,8,21,26,5,4,1,0,2,1,0,2,0,0,0,0
2018-12-08,70,0,19,56,10,2,9,5,22,22,6,8,5,2,0,3,0,0,0,0,0,0
2018-12-09,71,0,14,89,20,3,8,4,22,26,5,10,3,0,1,3,0,2,0,0,0,0
2018-12-10,69,0,30,94,9,6,12,7,17,31,8,10,1,1,3,1,0,3,0,0,0,0
2018-12-11,58,0,23,87,10,6,7,3,21,27,8,5,1,0,5,2,0,1,0,0,0,0
2018-12-12,69,0,29,82,14,6,17,7,20,22,7,7,0,0,5,0,0,3,0,0,0,0
2018-12-13,76,0,24,61,11,9,6,7,21,27,4,9,1,1,2,2,0,1,0,0,0,0
2018-12-14,61,0,19,61,13,8,14,7,24,24,7,4,1,1,1,1,0,5,0,0,0,0
2018-12-15,59,0,27,89,6,6,12,5,21,20,3,5,2,2,2,1,0,1,0,0,0,0
2018-12-16,64,0,24,77,12,10,5,13,24,27,7,14,0,1,2,3,0,0,0,0,0,0
2018-12-17,83,0,21,63,5,5,8,8,19,28,6,13,1,3,0,3,0,3,0,0,0,0
2018-12-18,79,0,28,85,10,6,11,4,20,18,1,9,1,0,1,3,0,2,0,0,0,0
2018-12-19,85,0,23,77,14,7,9,13,14,30,4,7,1,1,0,2,0,2,0,0,0,0
2018-12-20,82,0,22,82,9,5,13,7,15,24,11,9,1,2,3,2,0,1,0,0,0,0
2018-12-21,63,0,16,83,15,6,12,6,24,30,7,7,0,0,3,2,0,4,0,0,0,0
2018-12-22,70,0,21,80,12,7,10,6,21,21,5,7,4,3,4,1,0,1,0,0,0,0
2018-12-23,53,0,26,77,12,6,10,11,20,25,6,9,3,0,2,3,0,3,0,0,0,0
2018-12-24,66,0,17,78,8,4,21,5,13,35,6,5,2,3,1,1,0,3,0,0,0,0
2018-12-25,69,0,19,64,15,7,17,6,19,30,6,7,3,1,1,2,0,1,0,0,0,0
2018-12-26,55,0,33,79,11,5,17,10,31,24,5,6,2,4,3,1,0,0,0,0,0,0
2018-12-27,68,0,19,71,12,9,12,4,16,19,7,5,2,1,3,3,0,4,0,0,0,0
2018-12-28,62,0,16,76,7,7,8,12,18,33,9,9,1,0,4,1,0,1,0,0,0,0
2018-12-29,63,0,21,81,8,2,13,5,19,44,9,10,1,0,4,0,0,2,0,0,0,0
2018-12-30,67,0,28,59,12,7,10,10,16,31,2,12,1,4,2,1,0,3,0,0,0,0
2018-12-31,69,0,28,92,12,9,7,6,19,23,5,7,0,0,0,0,0,3,0,0,0,0
2019-01-01,72,0,62,68,16,5,12,9,19,25,6,9,1,3,4,2,0,2,0,0,0,0
2019-01-02,89,0,31,70,7,5,7,15,20,31,2,8,0,1,1,0,0,0,0,0,0,0
2019-01-03,73,0,16,68,10,9,18,7,30,32,10,11,1,1,2,3,0,2,0,0,0,0
2019-01-04,70,0,19,73,10,6,14,14,22,37,5,10,1,4,1,1,0,1,0,0,0,0
2019-01-05,63,0,24,85,12,6,11,1,27,23,9,11,1,0,4,0,0,3,0,0,0,0
2019-01-06,64,0,19,100,19,5,9,13,17,23,5,1,2,1,2,2,0,4,1,0,0,0
2019-01-07,81,0,18,80,10,5,12,8,17,25,6,7,1,2,1,2,0,1,0,0,0,0
2019-01-08,67,0,17,61,16,4,3,8,23,19,3,10,0,6,1,4,0,1,0,0,0,0
2019-01-09,56,0,25,81,7,7,7,5,28,33,8,5,1,1,2,0,0,3,1,0,0,0
2019-01-10,66,0,17,65,10,3,9,5,22,29,4,6,0,2,2,3,0,6,0,0,0,0
2019-01-11,65,0,19,83,6,3,11,5,19,25,7,7,0,4,0,0,0,1,1,0,0,0
2019-01-12,52,0,16,76,8,5,7,9,22,23,8,8,1,2,1,1,0,0,0,0,0,0
2019-01-13,81,0,42,61,10,7,8,5,17,32,9,7,2,1,0,1,0,1,0,0,0,0
2019-01-14,63,0,13,70,11,4,7,3,18,26,7,8,2,1,0,1,0,2,0,0,0,0
2019-01-15,68,0,19,72,14,3,7,4,26,17,13,5,2,4,3,4,0,1,0,0,0,0
2019-01-16,73,0,22,73,11,11,11,9,17,30,6,6,2,2,3,1,0,1,0,0,0,0
2019-01-17,56,0,29,78,3,6,8,12,23,19,3,12,1,1,0,1,0,1,0,0,0,0
2019-01-18,73,0,14,79,7,3,12,9,21,23,6,7,0,2,2,5,0,1,0,0,0,0
2019-01-19,56,0,33,85,9,3,6,13,25,23,7,5,2,1,0,2,0,3,0,0,0,0
2019-01-20,67,0,28,72,4,7,16,7,14,25,4,3,2,0,2,1,0,0,1,0,0,0
2019-01-21,84,0,19,73,9,7,12,2,23,36,2,8,0,0,2,2,0,3,0,0,0,0
2019-01-22,71,0,21,73,11,6,10,8,21,28,3,9,1,0,2,2,0,0,0,0,0,0
2019-01-23,65,0,23,83,11,6,12,8,21,23,5,11,1,0,2,3,0,3,0,0,0,0
2019-01-24,71,0,22,87,15,4,14,5,19,17,4,13,2,2,1,2,1,7,0,0,0,0
2019-01-25,59,0,21,69,11,5,10,6,29,31,4,11,3,1,2,3,0,0,0,0,0,0
2019-01-26,71,0,32,79,7,2,5,13,26,31,9,7,2,2,0,5,0,5,0,0,1,0
2019-01-27,70,0,36,64,13,3,16,5,20,26,4,7,0,2,2,2,0,3,0,0,0,0
2019-01-28,70,0,15,87,7,5,15,6,26,32,13,10,3,2,2,0,0,1,0,0,0,0
2019-01-29,68,0,15,75,11,5,6,10,22,26,9,7,4,1,2,3,0,3,0,0,0,0
2019-01-30,62,0,15,76,14,4,13,7,23,21,14,10,0,1,1,2,0,3,1,0,0,0
2019-01-31,69,0,19,76,16,2,11,5,23,21,6,7,2,5,3,1,0,1,0,0,0,0
2019-02-01,77,0,29,78,11,7,10,4,25,26,8,9,3,0,3,2,0,2,1,0,0,0
2019-02-02,68,0,26,77,13,4,9,8,19,26,5,9,2,4,7,1,0,2,0,0,0,0
2019-02-03,62,0,23,82,12,12,13,10,22,29,5,11,1,3,4,0,1,1,0,0,0,0
2019-02-04,78,0,28,61,16,11,21,8,19,41,7,9,2,0,3,0,0,2,0,0,0,0
2019-02-05,71,0,15,76,9,8,15,10,13,24,6,7,3,2,2,5,1,1,0,0,0,0
2019-02-06,80,0,28,80,18,6,11,12,25,38,17,5,2,1,2,2,0,3,0,0,0,0
2019-02-07,68,0,27,78,12,8,8,11,9,24,9,5,4,2,2,2,0,0,0,0,0,0
2019-02-08,67,0,21,95,17,4,16,15,22,24,4,8,0,2,1,2,0,1,0,0,0,0
2019-02-09,60,0,22,71,12,7,11,15,19,32,7,1,0,0,3,0,0,0,0,0,0,0
2019-02-10,86,0,26,71,11,6,14,7,15,36,6,5,0,1,2,2,0,2,0,0,0,0
2019-02-11,60,0,17,59,9,11,10,6,21,27,7,7,1,1,1,4,0,1,0,0,0,0
2019-02-12,56,0,19,87,14,4,11,9,18,24,3,12,3,3,3,1,0,1,0,0,0,0
2019-02-13,61,0,22,71,10,5,12,10,20,21,5,6,1,3,1,1,0,1,0,0,0,0
2019-02-14,73,0,20,63,15,4,11,7,17,23,7,10,4,1,2,1,0,2,0,0,0,0
2019-02-15,71,0,19,92,11,13,4,10,23,29,8,11,2,3,2,4,0,3,0,0,0,0
2019-02-16,72,0,20,75,12,5,13,16,13,29,8,8,1,2,7,0,0,3,0,0,0,0
2019-02-17,60,0,31,67,7,4,7,11,29,29,5,6,3,1,6,1,0,0,0,0,0,0
2019-02-18,79,0,23,67,5,3,12,14,27,28,5,13,3,4,0,3,0,2,0,0,0,0
2019-02-19,58,0,30,79,15,4,9,7,28,26,8,12,3,2,2,2,0,1,0,0,0,0
2019-02-20,81,0,16,71,14,6,5,10,21,19,7,6,4,2,3,1,0,1,0,0,0,0
2019-02-21,69,0,24,71,9,7,11,11,14,35,2,8,1,0,1,3,0,3,0,0,0,0
2019-02-22,58,0,20,75,6,5,13,6,17,22,5,10,3,2,2,0,0,5,0,0,0,0
2019-02-23,73,0,35,90,6,13,6,4,20,22,11,12,5,3,1,1,0,3,0,0,0,0
2019-02-24,71,0,25,64,10,6,11,5,21,31,6,15,2,0,0,0,0,0,0,0,0,0
2019-02-25,66,0,21,70,12,5,7,13,20,25,7,10,2,1,3,2,0,2,0,0,0,0
2019-02-26,63,0,20,87,9,5,12,3,20,21,4,6,1,0,2,1,0,3,0,0,0,0
2019-02-27,72,0,24,76,9,8,10,10,21,28,6,7,1,1,2,2,0,2,0,0,0,0
2019-02-28,56,0,12,108,9,5,16,6,23,21,4,6,2,0,3,1,0,3,0,0,0,0
2019-03-01,68,0,17,80,6,2,11,6,18,19,3,9,2,4,0,5,0,1,0,0,0,0
2019-03-02,64,0,25,66,13,3,12,6,16,19,12,10,0,1,3,1,0,2,0,0,0,0
2019-03-03,65,0,28,79,8,13,7,12,24,24,2,6,4,4,4,0,0,1,0,0,0,0
2019-03-04,63,0,17,79,12,3,11,6,10,29,7,6,6,1,1,2,0,5,0,0,0,0
2019-03-05,60,0,14,60,7,4,9,7,16,21,9,4,1,4,1,4,0,0,0,0,0,0
2019-03-06,67,0,12,68,7,8,13,7,29,24,4,9,3,1,4,2,0,4,0,0,0,0
2019-03-07,70,0,14,76,13,8,11,6,17,22,6,10,1,0,1,2,0,2,0,0,0,0
2019-03-08,65,0,23,82,7,6,7,5,17,21,7,7,1,2,1,4,0,3,0,0,0,0
2019-03-09,63,0,25,70,14,9,8,10,27,24,8,4,1,3,3,1,0,3,0,0,0,0
2019-03-10,63,0,22,80,5,7,15,9,16,23,6,6,4,3,1,2,0,2,0,0,1,0
2019-03-11,62,0,19,98,11,8,9,11,25,16,8,6,2,2,2,1,0,1,0,0,0,0
2019-03-12,57,0,22,73,6,7,7,5,20,26,5,11,3,3,1,3,0,2,0,0,0,0
2019-03-13,76,0,6,78,11,12,8,2,29,18,9,9,3,0,1,5,0,2,0,0,0,0
2019-03-14,62,0,22,83,8,6,8,6,31,30,4,6,0,1,0,4,0,3,0,0,0,0
2019-03-15,69,0,12,75,8,6,9,6,16,26,4,6,3,0,3,1,0,0,0,0,0,0
2019-03-16,54,0,26,84,14,9,11,10,19,25,8,9,2,2,1,1,0,1,0,0,0,0
2019-03-17,77,0,29,80,10,9,7,2,19,20,4,9,0,0,1,2,0,3,0,0,0,0
2019-03-18,63,0,25,76,17,3,16,2,26,16,10,9,2,1,3,1,0,1,0,0,0,0
2019-03-19,47,0,17,61,6,7,8,6,16,26,4,8,1,1,3,4,0,3,0,0,0,0
2019-03-20,51,0,18,68,8,5,14,11,29,35,7,11,3,1,3,3,0,2,0,0,0,0
2019-03-21,49,0,19,100,10,4,7,9,26,31,4,7,3,3,2,3,0,1,0,0,0,0
2019-03-22,65,0,13,74,11,5,9,5,19,35,5,9,2,1,3,1,0,0,0,0,0,0
2019-03-23,65,0,30,82,8,7,11,5,24,32,9,11,3,1,0,3,0,1,0,0,0,0
2019-03-24,89,0,25,88,15,5,6,5,18,19,6,9,1,1,4,0,0,2,0,0,0,0
2019-03-25,60,0,21,73,13,9,13,9,23,26,4,5,0,3,5,3,0,4,0,0,0,0
2019-03-26,51,0,19,61,11,7,8,6,18,21,5,9,2,2,1,3,0,5,0,0,0,0
2019-03-27,65,0,10,77,12,7,11,8,24,40,8,11,3,3,1,4,0,0,0,0,0,0
2019-03-28,68,0,18,74,9,5,10,7,18,33,3,5,5,1,0,0,0,1,0,0,0,0
2019-03-29,46,0,18,74,5,2,5,10,22,22,4,6,2,2,1,2,0,3,0,0,0,0
2019-03-30,72,0,21,82,7,5,16,8,27,27,6,15,0,0,0,0,0,1,0,0,0,0
2019-03-31,67,0,26,79,8,8,9,9,35,34,3,8,1,2,3,1,0,2,0,0,0,0
2019-04-01,73,0,25,73,11,7,12,11,27,21,7,15,2,1,3,2,0,0,0,0,0,0
2019-04-02,63,0,23,73,8,10,13,7,24,26,9,8,2,3,3,2,0,4,1,0,0,0
2019-04-03,62,0,13,80,5,4,12,2,21,30,6,10,2,0,0,4,0,4,0,0,0,0
2019-04-04,58,0,18,84,3,7,5,14,18,22,7,9,1,3,2,2,0,2,0,0,0,0
2019-04-05,77,0,15,71,13,5,11,11,22,31,6,9,2,1,5,2,0,3,0,0,0,0
2019-04-06,91,0,22,101,6,9,11,9,15,32,6,8,0,0,1,2,0,2,0,0,0,0
2019-04-07,62,0,20,91,9,7,12,5,24,35,4,5,3,0,3,0,0,2,1,0,0,0
2019-04-08,71,0,16,86,17,9,15,7,24,33,6,2,4,2,3,1,0,2,0,0,0,0
2019-04-09,71,0,17,65,17,3,9,5,27,33,6,8,1,1,4,0,0,0,0,0,0,0
2019-04-10,65,0,15,81,15,11,15,2,23,29,6,7,1,4,2,2,0,2,0,0,0,0
2019-04-11,73,0,15,63,12,6,9,3,19,28,4,4,1,1,1,0,0,2,1,0,0,0
2019-04-12,69,0,18,93,8,12,10,12,28,29,4,6,3,0,0,2,0,1,0,0,0,0
2019-04-13,57,0,25,79,8,9,10,8,19,38,7,8,1,0,0,6,0,3,0,0,0,0
2019-04-14,84,0,31,89,14,7,16,6,24,28,4,6,1,2,1,0,0,0,0,0,0,0
2019-04-15,66,0,14,91,15,7,7,9,20,40,4,6,2,1,4,3,0,3,0,0,0,0
2019-04-16,73,0,24,77,11,4,12,9,18,38,3,9,4,4,2,1,0,3,0,0,0,0
2019-04-17,70,0,18,82,18,4,12,3,31,33,5,11,2,1,2,3,0,3,0,0,0,0
2019-04-18,58,0,17,88,10,11,10,10,25,29,3,3,0,2,2,2,0,1,0,0,0,0
2019-04-19,80,0,35,74,10,5,6,10,18,29,5,3,2,3,2,0,0,3,0,0,0,0
2019-04-20,75,0,20,81,17,5,9,10,17,28,8,4,0,0,3,2,0,2,0,0,0,0
2019-04-21,63,0,19,76,9,6,10,8,24,24,3,10,0,3,3,0,0,2,1,0,0,0
2019-04-22,77,0,23,70,9,13,13,4,30,39,2,7,2,1,1,1,0,1,0,0,0,0
2019-04-23,71,0,12,95,12,11,15,8,30,32,6,6,2,0,0,0,0,1,0,0,0,0
2019-04-24,81,0,29,93,8,7,9,4,20,18,7,6,3,1,3,1,0,2,0,0,0,0
2019-04-25,73,0,17,79,15,5,13,6,21,33,9,4,2,0,1,2,0,1,0,0,0,0
2019-04-26,76,0,21,70,21,4,11,8,23,20,9,6,3,3,2,2,0,2,0,0,0,0
2019-04-27,72,0,17,78,9,7,7,10,16,35,7,14,4,0,2,2,0,3,0,0,0,0
2019-04-28,77,0,23,78,9,7,9,16,31,38,1,7,2,1,0,1,0,3,0,0,0,0
2019-04-29,70,0,18,73,11,10,10,7,28,37,3,12,1,1,3,1,0,1,0,0,0,0
2019-04-30,79,0,22,74,15,6,7,8,21,41,6,9,1,2,2,0,0,2,0,0,0,0
2019-05-01,67,0,30,91,9,5,11,5,23,33,6,11,1,1,1,1,0,1,0,0,0,0
2019-05-02,79,0,19,78,10,10,13,6,19,33,5,13,0,4,1,3,0,1,0,0,0,0
2019-05-03,87,0,23,88,11,9,16,10,25,32,4,9,4,1,3,5,0,5,0,0,0,0
2019-05-04,80,0,26,79,7,4,13,10,19,43,4,11,1,1,2,2,0,4,0,0,0,0
2019-05-05,59,0,16,94,15,3,13,6,24,40,3,6,1,1,2,3,0,1,0,0,0,0
2019-05-06,70,0,21,79,6,5,24,5,20,29,6,4,2,1,2,2,0,1,0,0,0,0
2019-05-07,59,0,25,72,13,5,12,12,24,38,10,7,3,2,4,0,0,1,0,0,0,0
2019-05-08,63,0,12,59,12,5,10,3,21,40,9,8,2,5,1,2,0,0,0,0,0,0
2019-05-09,91,0,15,84,11,11,11,7,19,43,4,9,2,1,1,3,0,1,0,0,0,0
2019-05-10,83,0,17,63,11,5,6,15,27,31,3,14,3,1,3,2,0,1,0,0,0,0
2019-05-11,83,0,23,87,9,5,11,12,28,30,5,10,0,1,1,0,0,0,0,0,0,0
2019-05-12,106,0,29,77,12,7,17,5,22,43,12,14,2,2,3,2,0,1,0,0,0,0
2019-05-13,79,0,18,89,21,4,9,13,21,43,10,10,3,2,1,1,0,3,0,0,0,0
2019-05-14,80,0,26,66,13,7,12,11,38,33,4,9,3,1,2,3,0,4,0,0,0,0
2019-05-15,86,0,21,79,14,7,12,10,30,31,9,14,1,2,1,3,0,3,0,0,0,0
2019-05-16,68,0,16,69,17,4,6,12,25,41,4,13,2,3,1,1,0,3,0,0,0,0
2019-05-17,76,0,20,75,8,8,17,9,28,42,5,7,3,2,2,0,0,3,0,0,0,0
2019-05-18,67,0,18,87,6,3,15,8,19,41,8,7,3,0,3,1,0,2,0,0,0,0
2019-05-19,89,0,27,74,10,3,11,8,17,47,9,7,2,2,1,0,0,1,0,0,0,0
2019-05-20,87,0,26,83,14,8,16,10,19,43,6,8,2,1,1,2,0,2,0,0,0,0
2019-05-21,100,0,26,71,7,5,15,10,22,33,11,13,1,3,3,1,1,4,0,0,0,0
2019-05-22,91,0,25,86,15,9,18,12,25,53,4,11,4,1,3,1,0,4,0,0,0,0
2019-05-23,92,0,15,72,17,6,12,8,29,44,8,7,0,1,2,2,0,1,0,0,0,0
2019-05-24,94,0,21,88,9,9,17,10,25,46,6,10,0,2,0,3,0,1,0,0,0,0
2019-05-25,84,0,14,75,14,6,19,13,32,51,4,4,2,3,1,5,0,2,0,0,0,0
2019-05-26,106,0,21,71,14,11,19,14,23,58,9,5,1,4,2,3,0,2,0,0,0,0
2019-05-27,83,0,19,68,17,11,11,10,31,40,3,12,2,3,3,1,0,1,0,0,0,0
2019-05-28,73,0,13,65,9,9,15,15,26,66,8,9,1,4,1,1,0,5,0,0,0,0
2019-05-29,87,0,14,76,16,9,13,5,25,59,6,13,3,2,2,4,0,3,0,0,0,0
2019-05-30,93,0,24,96,19,4,14,10,32,67,5,7,2,2,2,3,0,4,0,0,0,0
2019-05-31,75,0,18,91,14,9,17,10,22,56,9,8,2,5,1,2,0,5,0,0,0,0
2019-06-01,76,0,19,89,14,6,17,10,15,52,9,20,4,2,0,1,0,3,0,0,0,0
2019-06-02,88,0,28,68,13,6,10,12,24,48,3,11,2,3,0,1,0,1,0,0,0,0
2019-06-03,84,0,23,74,10,5,16,11,28,64,9,19,2,5,1,2,0,1,0,0,0,0
2019-06-04,79,0,13,84,9,5,15,5,25,64,5,16,6,2,1,6,0,1,0,0,0,0
2019-06-05,80,0,15,81,17,3,11,14,22,56,8,10,3,5,4,3,0,1,0,0,0,0
2019-06-06,87,0,15,64,15,8,17,11,24,65,6,10,3,0,1,3,0,1,0,0,0,0
2019-06-07,75,0,14,73,8,2,19,19,18,41,5,8,1,1,1,0,0,1,0,0,0,0
2019-06-08,78,0,23,75,9,1,17,10,31,50,6,14,3,1,2,1,0,3,0,0,0,0
2019-06-09,81,0,19,81,19,7,17,15,17,74,8,10,0,1,6,3,0,2,0,0,0,0
2019-06-10,92,0,17,93,4,8,17,17,21,48,7,12,2,2,1,1,0,0,0,0,0,0
2019-06-11,77,0,27,73,15,5,14,10,23,58,9,9,3,1,2,4,0,2,0,0,0,0
2019-06-12,99,0,13,82,23,8,10,14,14,41,8,12,1,3,3,3,0,2,0,0,0,0
2019-06-13,84,0,27,76,11,9,15,18,26,47,9,8,2,2,2,7,0,0,0,0,0,0
2019-06-14,74,0,17,89,21,6,14,13,30,50,9,11,3,2,3,2,0,1,1,0,0,0
2019-06-15,104,0,31,79,9,12,18,13,25,52,12,6,2,0,0,2,0,0,0,0,0,0
2019-06-16,84,0,31,87,14,4,12,16,15,71,7,17,1,1,2,1,0,1,1,0,0,0
2019-06-17,89,0,22,66,9,9,11,13,22,51,8,13,3,2,0,5,0,2,0,0,0,0
2019-06-18,94,0,12,90,8,8,17,18,17,68,14,7,4,1,2,1,0,1,0,0,0,0
2019-06-19,94,0,24,87,17,8,13,20,18,71,9,14,4,4,2,0,0,2,0,0,1,0
2019-06-20,106,0,17,76,12,6,9,19,28,58,5,13,2,2,2,2,0,3,0,0,0,0
2019-06-21,86,0,16,74,10,7,13,14,30,49,15,17,1,1,1,1,0,1,0,0,0,0
2019-06-22,86,0,21,74,10,10,18,14,29,62,5,13,3,1,3,2,0,1,0,0,0,0
2019-06-23,93,0,31,80,14,4,20,16,18,47,8,10,8,1,4,2,0,0,0,0,0,0
2019-06-24,109,0,34,74,12,8,14,22,17,67,13,9,0,3,3,2,0,2,0,0,0,0
2019-06-25,87,0,25,68,17,11,24,12,21,59,6,10,1,3,2,1,0,1,0,0,0,0
2019-06-26,90,0,25,81,20,5,16,20,31,73,12,17,2,1,1,2,0,1,0,0,0,0
2019-06-27,85,0,12,79,12,8,7,15,16,61,5,11,1,1,2,5,0,0,0,0,0,0
2019-06-28,102,0,14,74,12,5,11,12,25,57,12,12,1,2,4,3,0,2,0,0,0,0
2019-06-29,115,0,23,81,4,4,8,15,12,65,7,10,3,1,0,3,0,3,0,0,0,0
2019-06-30,108,0,22,77,10,8,12,11,13,63,7,9,1,4,2,3,0,0,0,0,0,0
2019-07-01,96,0,11,101,13,9,19,14,32,58,3,18,1,1,2,3,0,6,0,0,0,0
2019-07-02,85,0,20,71,16,8,18,18,27,42,8,4,1,4,1,2,0,2,1,0,0,0
2019-07-03,99,0,19,75,6,7,14,9,28,46,3,14,6,1,2,0,0,3,0,0,0,0
2019-07-04,90,0,20,80,16,10,9,13,31,47,5,8,0,2,3,4,0,1,0,0,0,0
2019-07-05,96,0,15,89,12,10,18,8,30,51,10,11,1,4,3,1,0,0,0,0,0,0
2019-07-06,110,0,22,94,18,5,12,20,23,50,3,9,0,0,1,2,0,0,0,0,0,0
2019-07-07,95,0,21,68,14,9,19,13,24,56,8,9,2,2,3,1,0,1,0,0,0,0
2019-07-08,91,0,24,75,7,9,13,11,32,61,8,8,0,1,3,1,0,1,0,0,0,0
2019-07-09,80,0,24,89,11,6,13,10,23,57,8,10,1,3,3,3,0,0,0,0,0,0
2019-07-10,75,0,24,71,12,9,7,9,23,60,4,16,1,1,4,2,0,0,0,0,0,0
2019-07-11,93,0,28,80,20,10,10,19,19,57,9,8,0,4,2,3,0,0,0,0,0,0
