fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-10-28,2,30,22,13,4,6,7,8,1,2,0,1,0,0,1,0,1,0,0,0,0,0
2018-10-29,4,32,26,10,7,2,5,5,5,3,1,3,0,1,0,0,1,0,0,0,0,0
2018-10-30,6,30,18,13,6,2,6,6,4,4,0,2,0,0,0,0,1,0,1,0,1,0
2018-10-31,1,26,28,13,1,2,5,9,2,4,1,2,0,1,2,0,1,0,0,0,0,0
2018-11-01,5,31,29,12,4,1,6,6,3,2,1,2,0,0,1,0,0,0,0,0,0,0
2018-11-02,5,28,18,12,3,2,4,6,2,9,1,4,0,0,1,0,1,0,0,0,1,0
2018-11-03,0,34,25,6,4,1,12,8,4,1,1,1,0,1,0,0,0,0,0,0,0,0
2018-11-04,2,39,29,16,5,3,5,6,3,6,0,3,0,0,0,0,0,0,1,0,0,0
2018-11-05,6,29,27,5,5,2,5,6,3,6,0,2,0,1,2,0,0,0,1,0,0,0
2018-11-06,2,31,25,7,10,3,8,13,3,7,1,3,0,2,0,0,0,0,0,0,0,0
2018-11-07,2,29,30,10,4,2,10,9,7,5,1,2,0,1,0,0,0,0,2,0,0,0
2018-11-08,6,27,24,12,4,5,9,10,5,7,0,4,0,1,1,0,0,0,1,0,0,0
2018-11-09,1,35,29,9,6,1,12,8,1,3,0,4,0,1,1,0,0,0,2,0,0,0
2018-11-10,2,30,29,11,3,5,9,11,1,5,0,2,0,0,1,0,0,0,2,0,0,0
2018-11-11,2,25,20,11,3,4,5,7,6,0,0,1,0,0,1,0,1,0,1,0,0,0
2018-11-12,3,26,27,11,3,2,5,7,1,5,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-13,4,41,24,10,6,3,4,2,1,3,0,7,0,0,0,0,0,0,0,0,1,0
2018-11-14,6,31,35,13,4,1,5,7,0,6,1,0,0,0,0,0,1,0,0,0,0,0
2018-11-15,2,27,29,9,3,2,9,6,2,5,0,1,0,1,2,0,0,0,0,0,0,0
2018-11-16,1,25,28,6,3,2,7,8,2,3,0,1,0,1,0,0,0,0,0,0,0,0
2018-11-17,3,30,33,14,3,4,7,6,3,4,0,3,0,0,0,0,0,0,0,0,0,0
2018-11-18,1,20,34,18,4,4,8,16,2,4,1,1,0,1,0,0,0,0,2,0,0,0
2018-11-19,5,27,33,11,4,2,6,9,5,6,0,1,0,0,0,0,1,0,1,0,1,0
2018-11-20,1,34,34,15,7,1,8,3,5,4,0,4,0,1,0,0,3,0,2,0,0,0
2018-11-21,2,31,30,15,2,1,12,13,3,3,3,3,0,0,0,0,0,0,1,0,0,0
2018-11-22,7,22,39,9,2,3,6,5,6,4,1,2,0,2,0,0,1,0,1,0,0,0
2018-11-23,5,30,33,12,2,3,5,5,2,3,1,2,0,0,1,0,1,0,1,0,0,0
2018-11-24,3,15,21,15,1,4,10,6,2,2,0,1,0,2,0,0,0,0,2,0,0,0
2018-11-25,3,34,24,10,2,4,5,8,3,4,0,2,0,0,0,0,2,0,0,0,0,0
2018-11-26,3,20,36,20,2,1,6,8,4,2,1,3,0,3,1,0,1,0,0,0,0,0
2018-11-27,4,17,23,17,5,6,5,7,5,3,0,3,0,0,0,0,0,0,1,0,1,0
2018-11-28,0,18,19,9,7,2,6,8,4,3,0,2,0,2,0,0,0,0,1,0,0,0
2018-11-29,2,30,25,12,1,3,5,7,2,6,0,0,0,2,1,0,1,0,0,0,1,0
2018-11-30,2,21,38,10,6,4,8,7,3,3,1,1,0,0,2,0,0,0,2,0,0,0
2018-12-01,4,25,24,11,2,3,6,7,2,1,0,1,0,0,0,0,0,0,1,0,0,0
2018-12-02,6,28,36,12,4,3,3,9,3,5,0,0,0,1,1,0,1,0,2,0,0,0
2018-12-03,4,21,25,12,1,1,7,5,7,3,4,3,0,1,0,0,0,0,1,0,0,0
2018-12-04,5,25,33,8,6,0,10,10,4,4,1,2,0,0,0,0,1,0,0,0,0,0
2018-12-05,2,24,24,11,7,4,5,9,3,0,1,5,0,2,2,0,0,0,1,0,0,0
2018-12-06,3,32,22,9,4,4,8,3,6,3,0,4,0,1,1,0,0,0,0,0,0,0
2018-12-07,6,27,25,10,4,3,8,10,3,5,0,2,0,1,0,0,1,0,1,0,0,0
2018-12-08,2,25,12,9,1,1,9,6,2,3,1,2,0,1,1,0,0,0,0,0,0,0
2018-12-09,2,26,45,8,1,2,10,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-10,4,28,29,14,4,5,4,10,3,2,0,1,0,0,0,0,1,0,1,0,0,0
2018-12-11,1,24,30,10,1,2,7,5,0,3,1,3,0,2,0,0,0,0,1,0,0,0
2018-12-12,3,27,31,7,3,5,9,12,4,5,0,3,0,0,0,0,2,0,2,0,0,0
2018-12-13,1,31,25,9,3,1,10,9,1,7,0,6,0,1,0,0,1,0,0,0,0,0
2018-12-14,2,21,15,10,1,1,10,8,1,4,0,3,0,1,1,0,0,0,2,0,0,0
2018-12-15,1,25,29,6,5,2,6,9,0,2,1,1,0,1,1,0,0,0,0,0,0,0
2018-12-16,6,22,30,7,5,2,7,9,7,5,0,4,0,3,0,0,1,0,0,0,0,0
2018-12-17,6,46,21,13,2,2,6,7,6,3,0,3,0,1,0,0,0,0,1,0,0,0
2018-12-18,3,31,28,7,2,0,10,9,4,3,1,1,0,2,0,0,0,0,0,0,0,0
2018-12-19,8,36,31,8,5,2,8,11,4,6,0,3,0,0,0,0,0,0,0,0,0,0
2018-12-20,5,37,23,10,2,3,5,11,4,3,0,2,0,0,0,0,0,0,0,0,0,0
2018-12-21,4,25,29,14,4,5,11,6,3,4,0,2,0,0,0,0,1,0,4,0,0,0
2018-12-22,2,25,29,7,7,1,13,4,4,5,2,2,0,0,1,0,1,0,0,0,0,0
2018-12-23,6,18,25,10,2,4,9,13,4,6,2,2,0,1,0,0,0,0,1,0,0,0
2018-12-24,1,25,25,12,8,2,4,10,4,5,1,1,0,0,0,0,0,0,1,0,0,0
2018-12-25,3,28,27,14,8,3,7,6,4,5,0,4,0,1,0,0,0,0,0,0,0,0
2018-12-26,3,15,27,8,7,2,9,8,1,3,2,2,0,0,2,0,2,0,0,0,0,0
2018-12-27,3,24,28,8,5,2,7,7,2,6,0,4,0,1,0,0,2,0,3,0,0,0
2018-12-28,7,19,26,18,1,4,8,7,4,1,0,3,0,1,0,0,2,0,0,0,0,0
2018-12-29,5,19,25,15,4,2,7,2,5,2,1,1,0,0,0,0,2,0,1,0,0,0
2018-12-30,8,30,22,17,3,1,5,9,5,3,0,2,0,1,3,0,1,0,2,0,0,0
2018-12-31,1,31,22,5,1,1,8,11,3,3,0,2,0,0,0,0,0,0,3,0,0,0
2019-01-01,5,25,18,10,3,3,7,23,3,3,1,4,0,1,0,0,2,0,1,0,0,0
2019-01-02,6,32,34,13,3,1,11,16,3,4,0,4,0,0,1,0,1,0,0,0,0,0
2019-01-03,2,28,34,9,7,3,10,3,1,4,0,8,0,2,0,0,2,0,0,0,0,0
2019-01-04,11,23,25,15,6,3,6,11,4,4,0,2,0,0,2,0,0,0,0,0,0,0
2019-01-05,0,23,29,9,4,7,11,8,3,4,1,5,0,0,0,0,2,0,0,0,0,0
2019-01-06,4,22,31,7,3,2,7,6,1,2,0,2,0,2,0,0,1,0,3,0,1,0
2019-01-07,1,32,25,12,6,1,6,8,5,3,0,1,0,1,1,0,1,0,0,0,0,0
2019-01-08,1,29,26,10,1,1,10,6,4,7,0,0,0,2,2,0,0,0,0,0,0,0
2019-01-09,3,21,25,9,3,6,8,3,2,1,0,3,0,0,0,0,0,0,2,0,0,0
2019-01-10,0,25,23,11,6,2,4,3,0,6,0,0,0,3,1,0,1,0,3,0,0,0
2019-01-11,3,22,26,11,3,2,12,8,3,2,0,2,0,0,0,0,0,0,1,0,0,0
2019-01-12,4,13,37,11,4,5,8,6,0,2,1,2,0,0,2,0,1,0,0,0,0,0
2019-01-13,4,27,22,13,3,4,8,19,1,3,1,4,0,0,0,0,0,0,1,0,0,0
2019-01-14,0,27,25,11,2,0,8,5,3,4,0,1,0,1,1,0,0,0,1,0,0,0
2019-01-15,2,22,22,7,4,8,11,8,1,4,0,1,0,0,2,0,1,0,0,0,0,0
2019-01-16,2,21,27,11,7,2,7,7,2,4,1,5,0,0,0,0,2,0,0,0,0,0
2019-01-17,6,18,27,6,3,0,12,9,3,2,0,1,0,0,0,0,0,0,1,0,0,0
2019-01-18,5,31,25,9,8,2,2,6,4,2,0,1,0,2,2,0,2,0,0,0,0,0
2019-01-19,4,24,32,15,1,2,11,10,2,1,1,2,0,0,0,0,0,0,2,0,0,0
2019-01-20,1,20,26,7,6,2,2,16,2,0,0,4,0,1,0,0,1,0,0,0,1,0
2019-01-21,1,32,34,13,7,1,8,8,3,2,0,2,0,1,0,0,2,0,2,0,0,0
2019-01-22,3,23,25,7,5,0,11,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-23,4,28,36,7,4,1,5,6,2,2,0,2,0,0,0,0,1,0,0,0,0,0
2019-01-24,3,26,27,4,8,3,5,10,9,8,1,1,0,1,1,1,1,0,2,0,0,0
2019-01-25,1,25,21,13,6,2,13,10,3,3,1,3,0,3,1,0,2,0,0,0,0,0
2019-01-26,7,25,30,12,3,4,10,10,6,5,0,0,0,3,1,0,0,0,2,0,0,0
2019-01-27,3,29,24,11,7,2,9,13,4,5,0,2,0,1,0,0,1,0,1,0,0,0
2019-01-28,3,23,35,11,8,6,16,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
2019-01-29,6,34,35,11,1,3,9,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0
2019-01-30,1,30,27,10,3,4,9,8,1,6,0,3,0,1,0,0,1,0,3,0,0,0
2019-01-31,2,24,34,9,6,2,10,5,4,3,2,1,0,0,2,0,0,0,1,0,0,0
2019-02-01,2,32,33,6,5,4,9,8,2,3,1,2,0,0,0,0,2,0,0,0,1,0
2019-02-02,2,34,30,10,5,2,3,12,2,10,0,1,0,0,4,0,2,0,1,0,0,0
2019-02-03,1,25,27,10,5,3,12,6,5,5,1,5,0,0,0,0,1,0,0,0,0,0
2019-02-04,2,29,16,11,8,2,10,11,6,6,0,4,0,0,0,0,2,0,2,0,0,0
2019-02-05,8,24,28,9,3,2,5,7,3,5,0,5,0,1,0,1,0,0,1,0,0,0
2019-02-06,5,32,29,12,6,10,11,9,4,10,1,4,0,1,0,0,0,0,1,0,0,0
2019-02-07,4,31,31,9,2,5,4,7,0,6,1,4,0,0,0,0,1,0,0,0,0,0
2019-02-08,8,30,33,9,6,1,8,10,2,9,0,3,0,2,0,0,0,0,1,0,0,0
2019-02-09,7,27,18,14,4,3,11,10,0,7,0,3,0,0,0,0,0,0,0,0,0,0
2019-02-10,5,27,31,16,3,2,7,6,2,5,0,3,0,1,0,0,0,0,2,0,0,0
2019-02-11,2,21,17,9,2,4,5,4,2,4,0,6,0,2,0,0,0,0,0,0,0,0
2019-02-12,4,15,37,10,6,1,8,7,7,2,1,2,0,0,1,0,2,0,0,0,0,0
2019-02-13,4,18,15,12,4,2,5,9,4,5,0,2,0,0,1,0,0,0,0,0,0,0
2019-02-14,4,22,21,12,7,2,9,7,6,9,0,1,0,1,0,0,1,0,0,0,0,0
2019-02-15,5,29,39,12,1,2,7,6,4,5,2,6,0,2,0,0,2,0,1,0,0,0
2019-02-16,8,23,24,9,4,2,8,8,0,3,0,2,0,0,1,0,2,0,3,0,0,0
2019-02-17,3,23,19,10,0,3,9,8,3,3,1,2,0,0,1,0,2,0,0,0,0,0
2019-02-18,7,26,27,13,3,3,10,8,3,3,2,3,0,2,3,0,0,0,0,0,0,0
2019-02-19,5,16,29,6,5,3,10,16,7,2,0,1,0,1,2,0,0,0,0,0,0,0
2019-02-20,4,33,13,8,3,5,8,6,2,5,2,2,0,1,1,0,0,0,0,0,0,0
2019-02-21,6,23,26,10,1,0,5,6,4,0,0,3,0,1,0,0,1,0,1,0,0,0
2019-02-22,3,18,29,11,6,1,7,7,3,2,2,0,0,0,1,0,0,0,3,0,0,0
2019-02-23,1,30,31,8,4,5,11,20,8,2,3,6,0,0,2,0,0,0,3,0,0,0
2019-02-24,1,30,26,12,4,3,9,10,2,2,2,3,0,0,0,0,0,0,0,0,0,0
2019-02-25,2,16,25,10,3,0,10,6,4,5,1,4,0,0,0,0,1,0,0,0,0,0
2019-02-26,2,21,41,10,4,1,7,9,2,4,1,1,0,0,0,0,1,0,2,0,0,0
2019-02-27,4,25,32,17,2,3,12,10,1,2,0,5,0,0,0,0,1,0,1,0,0,0
2019-02-28,3,21,40,12,6,1,7,3,3,3,2,2,0,1,0,0,3,0,1,0,0,0
2019-03-01,1,22,27,7,2,1,7,6,3,0,1,1,0,4,1,0,0,0,0,0,0,0
2019-03-02,3,26,26,7,1,4,4,10,2,7,0,3,0,1,1,0,1,0,1,0,0,0
2019-03-03,6,23,34,12,2,1,10,14,1,2,2,8,0,0,3,0,2,0,0,0,0,0
2019-03-04,4,19,28,7,6,3,2,4,2,3,3,1,0,0,0,0,1,0,2,0,0,0
2019-03-05,5,17,26,12,3,3,8,6,2,4,0,0,0,2,1,0,1,0,0,0,0,0
2019-03-06,3,23,20,10,6,3,11,5,3,0,1,2,0,1,1,0,1,0,1,0,0,0
2019-03-07,1,20,31,9,3,0,6,3,5,5,0,4,0,1,0,0,0,0,0,0,0,0
2019-03-08,1,28,30,11,3,2,7,8,2,2,1,2,0,1,0,0,0,0,1,0,0,0
2019-03-09,2,18,18,10,3,2,10,4,2,4,1,4,0,0,1,0,1,0,1,0,0,0
2019-03-10,3,19,27,13,4,2,9,6,0,2,0,2,0,1,1,0,1,1,0,0,0,0
2019-03-11,5,28,36,5,3,4,5,4,1,1,2,2,0,1,0,0,1,0,1,0,0,0
2019-03-12,0,29,23,9,4,2,9,10,4,2,1,0,0,2,1,0,1,0,0,0,0,0
2019-03-13,1,31,35,6,3,6,10,2,2,4,1,5,0,3,0,0,0,0,1,0,0,0
2019-03-14,3,20,30,16,5,2,13,12,3,2,0,3,0,0,0,0,0,0,0,0,0,0
2019-03-15,3,22,28,10,4,2,4,3,0,2,2,4,0,0,0,0,2,0,0,0,0,0
2019-03-16,7,22,30,7,1,2,11,11,3,5,1,4,0,0,2,0,0,0,0,0,0,0
2019-03-17,1,28,30,12,4,1,5,14,6,3,0,4,0,0,0,0,1,0,1,0,0,0
2019-03-18,1,27,22,11,6,4,7,10,4,5,1,1,0,0,0,0,2,0,1,0,0,0
2019-03-19,2,26,18,11,3,3,7,7,3,2,1,2,0,1,1,0,0,0,1,0,0,0
2019-03-20,5,22,23,12,5,4,10,2,5,4,2,1,0,2,0,0,2,0,2,0,0,0
2019-03-21,4,16,45,9,2,3,8,8,4,6,1,1,0,1,1,0,0,0,1,0,0,0
2019-03-22,1,32,23,10,4,2,8,5,5,7,1,2,0,0,0,0,1,0,0,0,0,0
2019-03-23,2,29,32,11,6,4,8,13,4,1,3,5,0,2,1,0,0,0,0,0,0,0
2019-03-24,2,35,36,6,1,1,4,5,1,5,1,3,0,0,0,0,1,0,0,0,0,0
2019-03-25,5,21,29,13,3,1,12,11,4,3,0,4,0,3,0,0,2,0,2,0,0,0
2019-03-26,2,18,18,9,3,3,10,7,2,3,1,2,0,3,0,0,0,0,1,0,0,0
2019-03-27,2,19,22,12,4,4,6,3,7,3,2,4,0,4,2,0,1,0,0,0,0,0
2019-03-28,5,26,20,11,3,1,11,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0
2019-03-29,4,18,29,7,4,1,10,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0
2019-03-30,3,27,38,11,6,2,14,12,6,4,0,3,0,0,0,0,0,0,1,0,0,0
2019-03-31,4,21,27,12,0,2,18,8,4,5,0,2,0,0,0,0,1,0,1,0,0,0
2019-04-01,5,33,23,9,9,1,15,11,7,6,0,2,0,1,0,0,2,0,0,0,0,0
2019-04-02,3,19,29,7,5,4,11,8,4,4,0,3,0,0,1,0,0,0,0,0,0,0
2019-04-03,1,28,22,11,7,3,9,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-04,5,20,28,11,3,2,4,4,3,2,1,3,0,0,2,0,0,0,0,0,0,0
2019-04-05,5,24,26,12,4,3,7,8,3,3,1,2,0,1,0,0,4,0,1,0,0,0
2019-04-06,3,37,46,11,6,4,6,8,1,3,0,4,0,0,0,0,0,0,0,0,0,0
2019-04-07,3,18,35,11,4,2,11,10,0,4,2,3,0,0,0,0,2,0,0,0,0,0
2019-04-08,2,24,29,14,6,3,6,8,1,5,2,1,0,0,0,0,0,0,1,0,0,0
2019-04-09,3,25,31,13,1,1,9,7,2,5,0,2,0,0,0,0,3,0,0,0,0,0
2019-04-10,1,23,33,8,4,2,12,5,3,5,1,6,0,1,0,0,1,0,2,0,0,0
2019-04-11,0,27,22,12,4,2,8,8,1,0,0,2,0,0,0,0,1,0,1,0,0,0
2019-04-12,7,28,32,15,6,1,13,5,1,4,2,4,0,0,0,0,0,0,0,0,0,0
2019-04-13,2,16,29,13,4,1,6,4,5,4,0,2,0,2,0,0,0,0,0,0,0,0
2019-04-14,2,36,33,12,5,2,14,9,2,6,1,4,0,0,1,0,1,0,0,0,0,0
2019-04-15,5,32,39,17,2,2,8,3,0,5,0,1,0,1,0,0,1,0,1,0,0,0
2019-04-16,5,28,29,14,4,0,10,10,3,4,1,2,0,0,3,0,1,0,1,0,0,0
2019-04-17,2,21,29,11,4,3,16,10,5,10,0,2,0,2,1,0,0,0,0,0,0,0
2019-04-18,4,21,41,10,8,3,11,7,1,5,0,3,0,1,1,0,0,0,1,0,0,0
2019-04-19,6,33,28,9,0,1,4,13,3,1,1,2,0,0,1,0,0,0,1,0,0,0
2019-04-20,3,33,33,12,1,2,5,4,1,7,0,1,0,1,0,0,0,0,1,0,0,0
2019-04-21,2,20,30,6,3,1,9,6,2,5,0,3,0,0,1,0,1,0,1,0,0,0
2019-04-22,0,24,21,12,6,0,9,9,3,1,1,6,0,1,0,0,0,0,0,0,0,0
2019-04-23,2,25,40,13,6,1,7,4,0,6,2,2,0,0,0,0,0,0,0,0,0,0
2019-04-24,1,34,32,8,3,2,7,11,2,3,1,4,0,0,1,0,1,0,2,0,0,0
2019-04-25,3,22,30,11,2,3,8,4,0,5,1,2,0,3,0,0,0,0,0,0,0,0
2019-04-26,4,34,23,11,6,1,10,8,2,9,2,1,0,1,1,0,0,0,2,0,0,0
2019-04-27,3,30,27,13,3,2,8,4,1,2,2,2,0,1,0,0,0,0,1,0,0,0
2019-04-28,4,37,31,15,0,0,13,9,1,4,1,5,0,1,1,0,0,0,1,0,0,0
2019-04-29,1,28,28,17,4,2,12,6,4,4,1,3,0,0,1,0,2,0,0,0,0,0
2019-04-30,4,36,34,16,3,2,7,7,3,3,1,8,0,0,1,0,0,0,1,0,0,0
2019-05-01,4,23,36,13,3,2,9,11,5,3,0,3,0,1,0,0,0,0,0,0,0,0
2019-05-02,3,29,33,11,6,3,5,9,5,4,0,3,0,1,3,0,0,0,1,0,0,0
2019-05-03,7,31,37,11,5,2,8,7,2,0,2,4,0,2,1,0,0,0,2,0,0,0
2019-05-04,4,33,32,17,3,3,8,11,5,2,1,3,0,1,0,0,1,0,1,0,0,0
2019-05-05,1,15,34,12,8,0,9,3,2,6,1,1,0,1,0,0,0,0,1,0,0,0
2019-05-06,3,27,29,11,10,2,4,5,1,2,1,2,0,2,0,0,0,0,0,0,0,0
2019-05-07,4,17,23,15,1,6,8,9,1,5,2,1,0,0,1,0,2,0,0,0,0,0
2019-05-08,0,24,21,16,1,4,10,6,3,5,1,4,0,0,0,0,0,0,0,0,0,0
2019-05-09,4,33,28,21,4,1,12,2,2,4,2,6,0,2,1,0,0,0,0,0,0,0
2019-05-10,6,24,20,15,2,0,11,5,4,4,1,1,0,2,0,0,2,0,0,0,0,0
2019-05-11,7,35,29,14,4,1,12,4,7,1,0,3,0,0,0,0,1,0,0,0,0,0
2019-05-12,3,45,30,20,5,3,10,14,3,4,1,3,0,0,1,0,0,0,0,0,0,0
2019-05-13,7,34,28,20,3,5,9,6,3,8,1,0,0,1,1,0,0,0,2,0,0,0
2019-05-14,5,35,25,16,2,2,17,13,2,6,2,0,0,1,0,0,2,0,2,0,0,0
2019-05-15,7,35,31,12,4,6,10,12,4,8,1,6,0,1,1,0,0,0,0,0,0,0
2019-05-16,6,31,30,20,1,1,11,7,3,7,1,3,0,0,2,0,0,0,0,0,0,0
2019-05-17,5,27,33,17,4,1,13,7,2,2,1,2,0,0,0,0,1,0,1,0,0,0
2019-05-18,2,33,36,18,1,5,7,8,3,3,1,0,0,1,0,0,0,0,0,0,0,0
2019-05-19,4,37,29,21,4,1,8,12,2,4,2,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,5,40,26,16,6,2,8,15,4,6,2,3,0,2,1,0,0,0,1,0,0,0
2019-05-21,6,42,26,15,4,5,8,8,5,1,0,2,0,1,1,0,1,0,0,0,0,0
2019-05-22,6,31,33,26,6,1,12,11,7,5,1,2,0,0,1,0,2,0,2,0,0,0
2019-05-23,2,40,25,17,4,3,8,3,4,4,0,6,0,0,0,0,1,0,1,0,0,0
2019-05-24,2,35,30,23,2,3,8,8,3,2,0,6,0,1,0,0,0,0,0,0,0,0
2019-05-25,7,37,30,22,5,1,7,6,2,6,0,5,0,1,1,0,0,0,1,0,0,0
2019-05-26,5,37,19,24,5,1,10,8,3,7,1,2,0,1,1,0,0,0,0,0,0,0
2019-05-27,4,37,18,9,4,3,15,6,2,7,1,6,0,0,3,0,1,0,1,0,0,0
2019-05-28,3,23,23,25,6,3,9,1,4,3,0,5,0,0,3,0,1,0,3,0,0,0
2019-05-29,2,34,34,28,6,2,8,4,5,10,1,2,0,2,0,0,0,0,1,0,0,0
2019-05-30,4,33,37,23,6,2,13,6,2,5,0,2,0,0,1,0,1,0,3,0,0,0
2019-05-31,4,29,34,21,5,2,9,4,3,4,1,2,0,1,2,0,1,0,1,0,0,0
2019-06-01,5,29,31,22,7,4,3,9,7,4,1,3,0,0,0,0,0,0,3,0,0,0
2019-06-02,6,20,24,27,4,2,11,8,4,3,0,1,0,0,1,0,0,0,0,0,0,0
2019-06-03,7,43,24,30,7,4,14,9,8,3,0,0,0,2,1,0,0,0,1,0,0,0
2019-06-04,0,32,37,30,8,2,10,3,4,1,3,2,0,3,0,0,0,0,0,0,0,0
2019-06-05,8,41,32,24,5,2,8,6,4,6,0,0,0,1,1,0,2,0,0,0,0,0
2019-06-06,5,33,25,29,5,3,9,5,6,7,2,1,0,1,0,0,0,0,0,0,0,0
2019-06-07,12,31,31,18,9,3,8,10,1,5,0,2,0,0,0,0,1,0,1,0,0,0
2019-06-08,7,27,29,25,6,3,15,5,5,3,3,0,0,1,1,0,2,0,1,0,0,0
2019-06-09,7,30,28,30,6,3,7,5,2,5,0,4,0,1,0,0,2,0,1,0,0,0
2019-06-10,9,33,37,19,4,2,9,8,5,0,0,3,0,1,1,0,0,0,0,0,0,0
2019-06-11,3,36,27,31,5,0,8,8,5,6,2,3,0,4,0,0,0,0,2,0,0,0
2019-06-12,7,39,28,17,3,3,5,4,7,11,1,3,0,3,1,0,1,0,0,0,0,0
2019-06-13,12,41,31,18,5,5,12,5,3,5,0,6,0,3,0,0,1,0,0,0,0,0
2019-06-14,5,27,36,21,6,2,8,2,5,9,1,3,0,1,0,0,0,0,0,0,1,0
2019-06-15,4,31,26,21,6,6,12,13,1,2,0,4,0,0,0,0,0,0,0,0,0,0
2019-06-16,7,35,34,28,3,5,6,7,6,4,1,1,0,0,0,0,1,0,0,0,0,0
2019-06-17,9,39,27,22,3,5,8,8,7,5,1,4,0,2,1,0,0,0,0,0,0,0
2019-06-18,8,41,33,36,7,6,4,2,2,4,2,3,0,1,0,0,0,0,1,0,0,0
2019-06-19,8,42,30,39,4,4,6,6,7,5,0,3,0,0,2,0,0,1,0,0,0,0
2019-06-20,9,37,26,29,4,4,12,11,6,5,0,2,0,0,1,0,1,0,2,0,0,0
2019-06-21,7,32,28,27,5,3,11,3,6,2,1,2,0,1,1,0,0,0,0,0,0,0
2019-06-22,7,38,28,29,7,3,10,9,5,4,2,3,0,0,0,0,1,0,1,0,0,0
2019-06-23,8,30,29,17,11,4,6,6,4,7,5,3,0,1,0,0,1,0,0,0,0,0
2019-06-24,14,35,33,38,3,3,8,14,3,4,0,1,0,1,0,0,2,0,2,0,0,0
2019-06-25,8,37,25,25,12,3,7,9,2,6,1,2,0,0,0,0,2,0,0,0,0,0
2019-06-26,10,34,32,32,7,6,13,7,6,4,0,2,0,0,0,0,0,0,0,0,0,0
2019-06-27,6,31,32,23,2,2,4,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0
2019-06-28,8,42,26,31,5,2,11,5,4,4,0,0,0,0,0,0,2,0,0,0,0,0
2019-06-29,7,49,27,40,2,1,4,8,3,1,1,2,0,1,0,0,0,0,1,0,0,0
2019-06-30,7,44,24,30,3,3,5,11,3,2,0,1,0,2,0,0,1,0,0,0,0,0
2019-07-01,10,41,33,31,10,1,13,3,11,5,0,5,0,1,0,0,0,0,2,0,0,0
2019-07-02,11,30,21,19,6,5,7,12,2,6,0,2,0,0,0,0,1,0,2,0,1,0
2019-07-03,4,47,28,19,7,1,6,7,4,4,3,2,0,0,0,0,2,0,1,0,0,0
2019-07-04,9,37,35,24,2,1,9,8,4,8,0,5,0,1,2,0,0,0,0,0,0,0
2019-07-05,5,43,35,23,3,1,14,5,4,3,0,2,0,1,2,0,1,0,0,0,0,0
2019-07-06,12,38,29,21,7,0,10,9,6,5,0,4,0,1,0,0,0,0,0,0,0,0
2019-07-07,9,43,19,30,8,4,8,6,3,8,1,4,0,1,0,0,1,0,1,0,0,0
2019-07-08,6,40,30,26,5,4,10,9,2,0,0,6,0,1,0,0,2,0,1,0,0,0
2019-07-09,3,30,35,26,2,6,11,12,6,4,0,2,0,0,1,0,0,0,0,0,0,0
2019-07-10,6,30,26,31,4,2,10,9,4,2,0,3,0,0,0,0,1,0,0,0,0,0
2019-07-11,12,36,26,26,5,3,7,11,2,8,0,3,0,0,0,0,0,0,0,0,0,0
2019-07-12,4,51,23,23,5,2,3,10,12,2,0,1,0,1,0,0,1,0,0,0,0,0
2019-07-13,6,31,25,19,8,4,7,8,7,4,2,3,0,1,0,0,0,0,1,0,0,0
2019-07-14,3,42,22,21,6,1,3,6,9,6,0,2,0,1,1,0,2,0,0,0,0,0
2019-07-15,5,34,39,37,5,0,9,7,4,4,1,4,0,1,0,0,0,0,1,0,0,0
2019-07-16,3,37,31,41,2,3,10,10,7,7,1,1,0,1,0,0,2,0,0,0,0,0
2019-07-17,10,26,23,22,1,1,14,5,2,5,0,3,0,2,0,0,1,0,2,0,0,0
2019-07-18,8,29,25,34,1,2,10,5,3,0,0,3,0,2,1,0,2,0,0,0,0,0
2019-07-19,6,28,33,23,8,2,10,3,4,3,1,3,0,2,0,0,2,0,2,0,0,0
